PROVIDER_ID,std_COMP_HIP_KNEE,std_HAI_1,std_HAI_2,std_HAI_3,std_HAI_4,std_HAI_5,std_HAI_6,std_PSI_90_SAFETY,C1,C2,C3,C4,C5,C6,C7,C8,total_cnt,measure_wt,score_before_std,Mean,StdDev,grp_score
100217,0.5454079659,0.9776423739,-0.068307446,0.1902669621,,,0.5160340195,-0.166633524,1,1,1,1,0,0,1,1,6,0.1666666667,0.3324017253,-0.019030,0.779001,0.4511315661
100220,-0.221197667,0.4395516103,0.9413529946,0.0337793744,1.1084136071,0.4668034591,0.3087882158,-0.436268239,1,1,1,1,1,1,1,1,8,0.125,0.3301529194,-0.019030,0.779001,0.4482447827
100223,0.6987290924,0.252035132,0.7750761479,0.646354718,,-0.502284991,0.6058405345,0.6961975639,1,1,1,1,0,1,1,1,7,0.1428571429,0.4531354569,-0.019030,0.779001,0.606116992
100224,0.3920868393,-1.643511876,1.0287769037,,,1.1916109066,0.5091258261,0.911905336,1,1,1,0,0,1,1,1,6,0.1666666667,0.3983323226,-0.019030,0.779001,0.5357664198
100226,-1.141124426,0.5034159181,-0.24144107,0.0337793744,,0.4941243607,0.6173541903,1.5590286521,1,1,1,1,0,1,1,1,7,0.1428571429,0.2607338571,-0.019030,0.779001,0.3591318
100228,,0.707238177,0.601942524,0.865704841,,0.3430558461,0.9051955844,0.80405145,0,1,1,1,0,1,1,1,6,0.1666666667,0.7045314038,-0.019030,0.779001,0.928833
100230,,-0.394760836,0.2916733565,0.4497421077,,-2.246001355,-0.411966635,0.3726359059,0,1,1,1,0,1,1,1,6,0.1666666667,-0.323112909,-0.019030,0.779001,-0.390350044
100231,0.3920868393,0.7031617318,0.8059316453,-0.86635863,0.2463825563,0.7930471661,1.0249376044,-0.058779638,1,1,1,1,1,1,1,1,8,0.125,0.3800511593,-0.019030,0.779001,0.5122989609
100232,-1.294445553,-0.71272356,-0.083735194,,,-1.980827899,0.7509125972,0.6422706209,1,1,1,0,0,1,1,1,6,0.1666666667,-0.446424831,-0.019030,0.779001,-0.548645083
100236,1.7719769784,-0.318667193,0.387668237,0.1809044569,,0.4957314725,0.387081075,0.4804897919,1,1,1,1,0,1,1,1,7,0.1428571429,0.4835978312,-0.019030,0.779001,0.6452214246
100238,-0.9878033,0.343075741,0.6036567183,,,0.2803784837,0.6910415872,-0.27448741,1,1,1,0,0,1,1,1,6,0.1666666667,0.1093103034,-0.019030,0.779001,0.1647499677
100242,-2.367693439,-1.489965774,0.7476490392,1.149255,,-0.31103868,0.4837957834,1.6129555951,1,1,1,1,0,1,1,1,7,0.1428571429,-0.025006068,-0.019030,0.779001,-0.00767144
100243,0.3920868393,0.31861707,0.5042334492,0.4550921107,1.1084136071,-0.012115874,0.8269027252,0.965832279,1,1,1,1,1,1,1,1,8,0.125,0.5698827758,-0.019030,0.779001,0.7559850753
100244,-1.754408933,-0.097180338,1.0287769037,0.8643673402,,0.8316178506,0.6657115445,0.911905336,1,1,1,1,0,1,1,1,7,0.1428571429,0.3501128149,-0.019030,0.779001,0.4738672236
100246,,0.5672802259,0.2693888306,-1.152583791,,0.0152050273,0.4814930522,0.5883436779,0,1,1,1,0,1,1,1,6,0.1666666667,0.1281878372,-0.019030,0.779001,0.1889829851
100248,,0.3240523302,0.1339674812,-0.787446086,,-0.679067295,0.4446493538,-0.81375684,0,1,1,1,0,1,1,1,6,0.1666666667,-0.229600176,-0.019030,0.779001,-0.270308108
100249,1.7719769784,0.9776423739,1.0287769037,1.149255,,,-0.90014564,0.1569281339,1,1,1,1,0,0,1,1,6,0.1666666667,0.6974056251,-0.019030,0.779001,0.9196856654
100252,,,,1.149255,,,1.0249376044,0.5883436779,0,0,0,1,0,0,1,1,3,0.3333333333,0.9208454274,-0.019030,0.779001,1.2065144784
100253,1.925298105,0.9776423739,1.0287769037,1.149255,1.1084136071,1.1916109066,1.0249376044,-0.004852695,1,1,1,1,1,1,1,1,8,0.125,1.0501352257,-0.019030,0.779001,1.3724832941
100254,0.3920868393,0.9776423739,1.0287769037,-0.189583251,0.214302169,0.6966204546,0.8591409614,0.750124507,1,1,1,1,1,1,1,1,8,0.125,0.5911388698,-0.019030,0.779001,0.7832714412
100256,0.6987290924,0.3172582549,0.1682513671,0.2571419996,,-0.010508762,0.3594483011,-0.058779638,1,1,1,1,0,1,1,1,7,0.1428571429,0.247362945,-0.019030,0.779001,0.3419676116
100258,-2.674335692,-1.029327469,0.5642302495,-1.623384055,,-0.290146226,0.3709619569,-0.166633524,1,1,1,1,0,1,1,1,7,0.1428571429,-0.692662109,-0.019030,0.779001,-0.864738926
100259,,-0.290132077,0.0448293778,,,0.0666326067,0.5874186853,0.3187089629,0,1,1,0,0,1,1,1,5,0.2,0.1454915112,-0.019030,0.779001,0.2111956448
100260,0.6987290924,0.9776423739,0.3139578823,-0.019720656,,-0.357644924,0.8637464237,1.073686165,1,1,1,1,0,1,1,1,7,0.1428571429,0.5071994797,-0.019030,0.779001,0.6755187698
100264,-3.287620198,0.5455391849,0.6825096559,0.7011922487,,-0.192112402,0.6219596526,0.6422706209,1,1,1,1,0,1,1,1,7,0.1428571429,-0.040894463,-0.019030,0.779001,-0.028067311
100265,,-0.261596961,0.5470883066,0.0685543939,0.2474174075,0.0328832577,-0.025107801,1.127613108,0,1,1,1,1,1,1,1,7,0.1428571429,0.2481216731,-0.019030,0.779001,0.342941588
100266,-0.52783992,,,0.3855420717,,,-2.076841259,0.2647820199,1,0,0,1,0,0,1,1,4,0.25,-0.488589272,-0.019030,0.779001,-0.602771412
100267,0.2387657127,,,,,,0.6956470495,0.3726359059,1,0,0,0,0,0,1,1,3,0.3333333333,0.4356828894,-0.019030,0.779001,0.5837131984
100268,,-0.576842054,-0.037451948,-2.758922192,,-0.926562521,0.5689968361,0.4265628489,0,1,1,1,0,1,1,1,6,0.1666666667,-0.550703172,-0.019030,0.779001,-0.682506786
100269,,0.2126294953,1.0287769037,-0.688471031,-0.353831141,-0.073186125,0.8545354991,-0.27448741,0,1,1,1,1,1,1,1,7,0.1428571429,0.1008523131,-0.019030,0.779001,0.1538924783
100275,-0.681161047,-0.24529118,0.7733619536,0.1407794344,1.1084136071,0.0891321727,0.3502373765,0.4265628489,1,1,1,1,1,1,1,1,8,0.125,0.2452543958,-0.019030,0.779001,0.3392608752
100276,,0.3498698163,0.7630767879,-0.737958558,0.0269941016,0.7287626918,0.8061781448,0.5883436779,0,1,1,1,1,1,1,1,7,0.1428571429,0.3607523803,-0.019030,0.779001,0.4875251927
100277,,,,,,,,,0,0,0,0,0,0,0,0,0,,,-0.019030,0.779001,
100281,0.0854445862,0.6365797939,-0.148874578,0.1795669561,-1.410414217,-0.454071635,-0.133336166,-2.809053732,1,1,1,1,1,1,1,1,8,0.125,-0.506769874,-0.019030,0.779001,-0.626109781
100284,,,1.0287769037,,1.1084136071,,0.4078056553,0.4804897919,0,0,1,0,1,0,1,1,4,0.25,0.7563714895,-0.019030,0.779001,0.9953799183
100285,,-0.303720227,1.0287769037,0.5661046729,-0.356935694,1.1916109066,0.1821380023,0.0490742479,0,1,1,1,1,1,1,1,7,0.1428571429,0.3367212589,-0.019030,0.779001,0.4566765347
100286,1.0053713456,-1.091832962,-0.795125827,0.7453297735,,0.4909101369,-0.276105497,-0.27448741,1,1,1,1,0,1,1,1,7,0.1428571429,-0.027991492,-0.019030,0.779001,-0.011503817
100287,0.3920868393,0.2465998718,-1.657365558,-1.09640876,-0.285530961,1.1916109066,0.4492548161,-0.004852695,1,1,1,1,1,1,1,1,8,0.125,-0.095575693,-0.019030,0.779001,-0.098261395
100288,0.0854445862,0.6664737252,-1.057397555,0.6757797345,,-0.140684823,0.1729270777,0.4804897919,1,1,1,1,0,1,1,1,7,0.1428571429,0.1261475054,-0.019030,0.779001,0.1863638191
100289,-1.141124426,0.6229916433,0.6465115757,-0.511920932,-0.498710309,-1.161200852,0.3755674192,0.2647820199,1,1,1,1,1,1,1,1,8,0.125,-0.175387983,-0.019030,0.779001,-0.200716125
100290,-0.374518794,-1.485889329,-0.424859859,0.4430546039,,-1.686726429,0.2558253992,1.6129555951,1,1,1,1,0,1,1,1,7,0.1428571429,-0.237165545,-0.019030,0.779001,-0.280019743
100291,-1.907730059,,,-0.506570929,,,1.0249376044,-0.220560467,1,0,0,1,0,0,1,1,4,0.25,-0.402480963,-0.019030,0.779001,-0.492234508
100292,,-0.147456495,-0.030595171,-0.172195741,,,0.1222669924,0.6961975639,0,1,1,1,0,0,1,1,5,0.2,0.0936434297,-0.019030,0.779001,0.1446384624
100296,1.6186558519,,,,,,0.2604308615,0.5344167349,1,0,0,0,0,0,1,1,3,0.3333333333,0.8045011494,-0.019030,0.779001,1.0571637772
100299,0.852050219,0.1895296393,1.0287769037,0.1488044389,,-0.082828796,0.7624262529,1.34332088,1,1,1,1,0,1,1,1,7,0.1428571429,0.6060113626,-0.019030,0.779001,0.8023632029
100302,,,,,,,-0.004383221,0.1030011909,0,0,0,0,0,0,1,1,2,0.5,0.0493089849,-0.019030,0.779001,0.0877265065
100307,0.2387657127,0.0020131611,0.589943164,0.7225922607,,0.2691287007,0.5874186853,0.6961975639,1,1,1,1,0,1,1,1,7,0.1428571429,0.4437227498,-0.019030,0.779001,0.5940339362
100313,,,,,,,,0.0490742479,0,0,0,0,0,0,0,1,1,1,0.0490742479,-0.019030,0.779001,0.0874251755
100314,,0.9776423739,0.0791132637,0.3895545739,1.1084136071,-0.759422888,0.6012350722,0.5883436779,0,1,1,1,1,1,1,1,7,0.1428571429,0.426411383,-0.019030,0.779001,0.5718114014
100315,1.1586924721,0.0142424966,-1.77393077,-0.006345648,,0.0312761458,0.207468045,-0.867683783,1,1,1,1,0,1,1,1,7,0.1428571429,-0.176611577,-0.019030,0.779001,-0.202286849
100316,0.5454079659,,1.0287769037,0.6222797044,,-0.3544307,0.4699793965,0.857978393,1,0,1,1,0,1,1,1,6,0.1666666667,0.5283319439,-0.019030,0.779001,0.7026464326
100319,-0.52783992,0.3851990079,0.5779438039,0.5607546699,,0.5953724076,0.6956470495,0.3187089629,1,1,1,1,0,1,1,1,7,0.1428571429,0.3722551402,-0.019030,0.779001,0.5022912413
100320,,,,,,,1.0249376044,0.4265628489,0,0,0,0,0,0,1,1,2,0.5,0.7257502267,-0.019030,0.779001,0.9560715212
100321,0.6987290924,0.9776423739,1.0287769037,0.3654795604,,0.1228815217,0.0025249724,0.4265628489,1,1,1,1,0,1,1,1,7,0.1428571429,0.5175138962,-0.019030,0.779001,0.6887593464
100329,-1.141124426,,,1.149255,-0.097188043,,1.0249376044,0.5344167349,1,0,0,1,1,0,1,1,5,0.2,0.2940593741,-0.019030,0.779001,0.4019116377
100330,,,,,,,-0.255380917,-0.598049068,0,0,0,0,0,0,1,1,2,0.5,-0.426714992,-0.019030,0.779001,-0.523343638
100350,,,,,,,1.0249376044,0.3726359059,0,0,0,0,0,0,1,1,2,0.5,0.6987867551,-0.019030,0.779001,0.9214586167
100359,1.0053713456,0.9776423739,-0.28943851,0.5447046609,,0.4298398864,-0.884026522,1.397247823,1,1,1,1,0,1,1,1,7,0.1428571429,0.4544772941,-0.019030,0.779001,0.6078395032
100360,,0.9776423739,,0.0725668961,0.784505181,1.1916109066,0.7693344464,0.1030011909,0,1,0,1,1,1,1,1,6,0.1666666667,0.6497768325,-0.019030,0.779001,0.8585447679
100361,,,,,,,1.0249376044,0.2647820199,0,0,0,0,0,0,1,1,2,0.5,0.6448598121,-0.019030,0.779001,0.8522328079
100362,,,,,,,1.0249376044,-0.004852695,0,0,0,0,0,0,1,1,2,0.5,0.5100424546,-0.019030,0.779001,0.6791682857
100363,,,,,,,1.0249376044,,0,0,0,0,0,0,1,0,1,1,1.0249376044,-0.019030,0.779001,1.3401372048
10057F,0.0854445862,-0.175991612,0.127110704,,,,,-0.382341296,1,1,1,0,0,0,0,1,4,0.25,-0.086444404,-0.019030,0.779001,-0.086539596
10063F,0.3920868393,0.8648607239,-0.620278009,,,,,0.6961975639,1,1,1,0,0,0,0,1,4,0.25,0.3332167795,-0.019030,0.779001,0.4521778482
10064F,-0.221197667,-2.551200336,-0.803696799,,,,,1.181540051,1,1,1,0,0,0,0,1,4,0.25,-0.598638688,-0.019030,0.779001,-0.744041423
10065F,0.0854445862,-1.354084268,-0.60485026,,,,,-1.838368757,1,1,1,0,0,0,0,1,4,0.25,-0.927964675,-0.019030,0.779001,-1.166795924
10099F,1.7719769784,-0.307796673,0.1356816755,,,,,0.5883436779,1,1,1,0,0,0,0,1,4,0.25,0.5470514148,-0.019030,0.779001,0.7266765452
101300,,,,,,,-0.264591841,,0,0,0,0,0,0,1,0,1,1,-0.264591841,-0.019030,0.779001,-0.315226774
101303,,,,,,,,,0,0,0,0,0,0,0,0,0,,,-0.019030,0.779001,
101304,,,,,,,,,0,0,0,0,0,0,0,0,0,,,-0.019030,0.779001,
101307,,,,,,,,,0,0,0,0,0,0,0,0,0,,,-0.019030,0.779001,
101308,,,,,,,,,0,0,0,0,0,0,0,0,0,,,-0.019030,0.779001,
101309,,,,,,,,,0,0,0,0,0,0,0,0,0,,,-0.019030,0.779001,
101311,,,,,,,,,0,0,0,0,0,0,0,0,0,,,-0.019030,0.779001,
101312,,,,,,,,,0,0,0,0,0,0,0,0,0,,,-0.019030,0.779001,
101313,,,,,,,,,0,0,0,0,0,0,0,0,0,,,-0.019030,0.779001,
110001,,-0.673317924,1.0287769037,-0.416958378,,-1.231913774,0.1959543893,-1.029464612,0,1,1,1,0,1,1,1,6,0.1666666667,-0.354487233,-0.019030,0.779001,-0.430625141
110002,,,0.0825416523,1.149255,,,0.071606907,-0.058779638,0,0,1,1,0,0,1,1,4,0.25,0.3111559803,-0.019030,0.779001,0.4238584852
110003,,0.9776423739,-0.080306806,-0.93590867,,1.1916109066,0.8269027252,0.5883436779,0,1,1,1,0,1,1,1,6,0.1666666667,0.4280473681,-0.019030,0.779001,0.5739115091
110005,0.5454079659,0.0088072364,-1.103680801,-0.422308381,-0.235858104,0.4234114389,-0.294527346,-0.436268239,1,1,1,1,1,1,1,1,8,0.125,-0.189377029,-0.019030,0.779001,-0.218673809
110006,-4.207546958,-1.049709695,-3.037291966,-0.34874584,,-1.02941768,0.3110909469,-2.970834561,1,1,1,1,0,1,1,1,7,0.1428571429,-1.761779393,-0.019030,0.779001,-2.237160664
110007,,0.0984890303,0.8213593939,1.149255,1.1084136071,-0.213004856,0.9834884436,-2.161930415,0,1,1,1,1,1,1,1,7,0.1428571429,0.2551528862,-0.019030,0.779001,0.3519675291
110008,-0.221197667,0.593097712,-0.711130307,-0.818208603,-1.001647993,0.5391234927,-0.785009082,-1.299099327,1,1,1,1,1,1,1,1,8,0.125,-0.463008972,-0.019030,0.779001,-0.56993408
110010,-0.52783992,-0.379813871,-0.380290808,-0.165508237,-0.101327447,-0.134256375,0.1982571204,-3.024761504,1,1,1,1,1,1,1,1,8,0.125,-0.56444263,-0.019030,0.779001,-0.700144076
110011,,-0.398837282,-0.152302966,-0.021058156,,-1.787974476,-0.335976507,-2.539419016,0,1,1,1,0,1,1,1,6,0.1666666667,-0.872594734,-0.019030,0.779001,-1.095717744
110015,,,-0.573994763,,,,0.3640537634,-1.299099327,0,0,1,0,0,0,1,1,3,0.3333333333,-0.503013442,-0.019030,0.779001,-0.621287664
110016,,-1.019815764,-0.140303606,-0.9907462,,-6.956446208,0.8614436925,0.6422706209,0,1,1,1,0,1,1,1,6,0.1666666667,-1.267266244,-0.019030,0.779001,-1.60235604
110018,,0.2724173579,1.0287769037,1.149255,0.321926694,1.1916109066,0.3364209896,0.2108550769,0,1,1,1,1,1,1,1,7,0.1428571429,0.6444661327,-0.019030,0.779001,0.8517274431
110023,,0.9776423739,-5.944565492,-4.049610416,,-0.126220816,0.4907039769,0.6422706209,0,1,1,1,0,1,1,1,6,0.1666666667,-1.334963292,-0.019030,0.779001,-1.68925848
110024,,-0.287414447,-0.457429551,0.6008796924,-0.029922714,-0.51032055,-1.250160775,-1.460880156,0,1,1,1,1,1,1,1,7,0.1428571429,-0.4850355,-0.019030,0.779001,-0.598209449
110025,0.2387657127,-1.371748864,-0.897977485,-4.886885886,1.1084136071,-0.208183521,-0.204720831,-1.8922957,1,1,1,1,1,1,1,1,8,0.125,-1.014329121,-0.019030,0.779001,-1.27766163
110027,,,,,,,1.0249376044,-1.083391555,0,0,0,0,0,0,1,1,2,0.5,-0.029226975,-0.019030,0.779001,-0.013089803
110028,-0.681161047,0.2873643236,0.2899591622,0.790804799,0.4088541949,-0.209790633,0.0439741331,0.2647820199,1,1,1,1,1,1,1,1,8,0.125,0.1493483692,-0.019030,0.779001,0.2161466785
110029,0.0854445862,0.3498698163,-1.192818904,-0.268495795,-0.106501703,-0.547284123,-0.856393748,-0.220560467,1,1,1,1,1,1,1,1,8,0.125,-0.344592542,-0.019030,0.779001,-0.417923366
110030,0.6987290924,0.2656232826,0.3191004652,0.3895545739,,0.6098364144,0.8176918006,0.6422706209,1,1,1,1,0,1,1,1,7,0.1428571429,0.5346866072,-0.019030,0.779001,0.7108038893
110031,,0.6691913554,0.4099527629,1.149255,-0.587707512,-2.053147933,0.8591409614,0.2647820199,0,1,1,1,1,1,1,1,7,0.1428571429,0.1016380935,-0.019030,0.779001,0.1549011816
110032,,,,,,,-1.144235142,0.2108550769,0,0,0,0,0,0,1,1,2,0.5,-0.466690032,-0.019030,0.779001,-0.574659443
110034,,-0.480366185,-0.371719836,-1.702296599,-1.622558713,-0.764244223,0.3249073338,-2.215857358,0,1,1,1,1,1,1,1,7,0.1428571429,-0.976019369,-0.019030,0.779001,-1.228483549
110035,-0.06787654,0.2248588309,0.4853773119,-0.007683149,0.4212724093,-0.675853071,0.2258898942,-0.058779638,1,1,1,1,1,1,1,1,8,0.125,0.068400756,-0.019030,0.779001,0.1122345394
110036,0.6987290924,0.1637121532,0.1493952299,0.6276297074,-1.006822249,0.1839517723,0.3226046027,-1.029464612,1,1,1,1,1,1,1,1,8,0.125,0.0137169621,-0.019030,0.779001,0.042037164
110038,0.2387657127,-0.483083815,-0.380290808,0.3681545619,,0.1212744098,0.2949718288,0.911905336,1,1,1,1,0,1,1,1,7,0.1428571429,0.1530996038,-0.019030,0.779001,0.2209621239
110041,,,,,,,1.0249376044,0.1030011909,0,0,0,0,0,0,1,1,2,0.5,0.5639693976,-0.019030,0.779001,0.7483940946
110042,,0.9776423739,-0.675132227,-1.124496275,,-1.071202588,0.7025552429,0.6961975639,0,1,1,1,0,1,1,1,6,0.1666666667,-0.082405985,-0.019030,0.779001,-0.081355492
110043,-2.061051186,0.4640102813,0.0002603261,0.1421169351,,0.6259075329,-0.679083449,-3.617957877,1,1,1,1,0,1,1,1,7,0.1428571429,-0.732256777,-0.019030,0.779001,-0.915566449
110044,,,-6.373114066,,,,1.0249376044,-0.166633524,0,0,1,0,0,0,1,1,3,0.3333333333,-1.838269995,-0.019030,0.779001,-2.335351355
110045,,,,,,,-4.09633648,,0,0,0,0,0,0,1,0,1,1,-4.09633648,-0.019030,0.779001,-5.234022598
110046,,,,,,,0.4285302357,0.4265628489,0,0,0,0,0,0,1,1,2,0.5,0.4275465423,-0.019030,0.779001,0.573268601
110050,,,,,,,,,0,0,0,0,0,0,0,0,0,,,-0.019030,0.779001,
110051,-0.681161047,,1.0287769037,1.149255,,,-2.670945896,-0.058779638,1,0,1,1,0,0,1,1,5,0.2,-0.246570935,-0.019030,0.779001,-0.292093407
110054,-0.9878033,-0.434166473,-0.171159103,-0.788783587,-1.039937487,-1.58387127,0.0232495528,0.4265628489,1,1,1,1,1,1,1,1,8,0.125,-0.569488602,-0.019030,0.779001,-0.706621571
110064,,-0.057774702,0.1391100641,-0.138758222,-1.301754841,0.1614522063,0.7578207906,-1.514807099,0,1,1,1,1,1,1,1,7,0.1428571429,-0.279244543,-0.019030,0.779001,-0.334036391
110069,-0.9878033,0.1664297833,-0.442001802,0.8670423417,,-1.841009168,-0.630726095,-0.382341296,1,1,1,1,0,1,1,1,7,0.1428571429,-0.464344219,-0.019030,0.779001,-0.571648132
110071,,,,,,,,,0,0,0,0,0,0,0,0,0,,,-0.019030,0.779001,
110073,,,,,,,,-0.867683783,0,0,0,0,0,0,0,1,1,1,-0.867683783,-0.019030,0.779001,-1.089413575
110074,,0.3634579669,-0.160873938,0.1501419396,-2.665688724,0.7448338103,0.5390613311,0.4804897919,0,1,1,1,1,1,1,1,7,0.1428571429,-0.07836826,-0.019030,0.779001,-0.076172281
110075,0.2387657127,-0.94372212,0.5933715526,0.6824672382,,1.1916109066,0.6334733084,0.80405145,1,1,1,1,0,1,1,1,7,0.1428571429,0.4571454354,-0.019030,0.779001,0.611264586
110076,-0.681161047,-0.122997824,0.8659284456,0.5727921767,-0.294844622,-0.280503554,0.5068230949,-1.083391555,1,1,1,1,1,1,1,1,8,0.125,-0.064669361,-0.019030,0.779001,-0.058587056
110078,-0.9878033,-0.101256783,0.0294016292,-1.173983803,-0.030957566,0.2305580161,0.4308329669,-0.382341296,1,1,1,1,1,1,1,1,8,0.125,-0.248193767,-0.019030,0.779001,-0.294176629
110079,,-0.261596961,0.190535893,0.908504865,1.1084136071,-0.601925926,0.1660188843,-2.377638187,0,1,1,1,1,1,1,1,7,0.1428571429,-0.123955403,-0.019030,0.779001,-0.134692321
110082,-0.374518794,0.1025654755,0.1031119839,0.2049794704,,0.8203680676,0.7992699514,0.0490742479,1,1,1,1,0,1,1,1,7,0.1428571429,0.2435500576,-0.019030,0.779001,0.3370730228
110083,-0.9878033,-0.13250953,0.8127884224,-0.047808171,0.2598356219,0.1903802197,0.6035378034,-0.112706581,1,1,1,1,1,1,1,1,8,0.125,0.0732143106,-0.019030,0.779001,0.118413681
110086,,,,,,,,,0,0,0,0,0,0,0,0,0,,,-0.019030,0.779001,
110087,1.3120135987,0.1066419207,-0.527711517,-0.538670947,-0.101327447,-0.008901651,-0.462626721,-1.299099327,1,1,1,1,1,1,1,1,8,0.125,-0.189960261,-0.019030,0.779001,-0.219422503
110089,,0.9776423739,1.0287769037,,,,0.5989323411,0.911905336,0,1,1,0,0,0,1,1,4,0.25,0.8793142387,-0.019030,0.779001,1.1532010515
110091,,-1.977780381,0.1493952299,-0.148120728,-1.307963948,-0.055507894,0.8453245744,0.6422706209,0,1,1,1,1,1,1,1,7,0.1428571429,-0.264626075,-0.019030,0.779001,-0.31527072
110092,,,,,,,-3.062410192,0.1030011909,0,0,0,0,0,0,1,1,2,0.5,-1.479704501,-0.019030,0.779001,-1.875062211
110095,,0.9776423739,0.1373958698,1.149255,,1.1916109066,-0.42117756,-0.220560467,0,1,1,1,0,1,1,1,6,0.1666666667,0.4690276872,-0.019030,0.779001,0.6265177869
110100,,,,,,,,,0,0,0,0,0,0,0,0,0,,,-0.019030,0.779001,
110101,,,,,,,,0.0490742479,0,0,0,0,0,0,0,1,1,1,0.0490742479,-0.019030,0.779001,0.0874251755
110104,,,-0.356292087,,,,0.2903663665,0.1030011909,0,0,1,0,0,0,1,1,3,0.3333333333,0.01235849,-0.019030,0.779001,0.0402932986
110105,,0.9776423739,0.40481018,1.149255,-1.971303568,1.1916109066,0.3179991404,0.750124507,0,1,1,1,1,1,1,1,7,0.1428571429,0.4028769342,-0.019030,0.779001,0.5416003202
110107,0.852050219,-0.076798112,0.3499559625,-0.673758522,-1.134108946,0.3237705038,-0.273802766,-1.245172384,1,1,1,1,1,1,1,1,8,0.125,-0.234733006,-0.019030,0.779001,-0.276897102
110109,,,,,,,1.0249376044,,0,0,0,0,0,0,1,0,1,1,1.0249376044,-0.019030,0.779001,1.3401372048
110111,,,,,,,1.0249376044,0.1569281339,0,0,0,0,0,0,1,1,2,0.5,0.5909328691,-0.019030,0.779001,0.783006999
110113,,,,,,,,0.1569281339,0,0,0,0,0,0,0,1,1,1,0.1569281339,-0.019030,0.779001,0.2258767932
110121,,,,,,,1.0249376044,,0,0,0,0,0,0,1,0,1,1,1.0249376044,-0.019030,0.779001,1.3401372048
110122,,0.2099118652,0.5950857469,0.924554874,0.6075456256,-0.042651,-1.031401315,0.5344167349,0,1,1,1,1,1,1,1,7,0.1428571429,0.2567803617,-0.019030,0.779001,0.3540567131
110124,,,1.0287769037,,,,-2.516662909,0.1569281339,0,0,1,0,0,0,1,1,3,0.3333333333,-0.443652624,-0.019030,0.779001,-0.545086411
110125,,0.9776423739,1.0287769037,1.149255,,0.2273437924,1.0249376044,0.911905336,0,1,1,1,0,1,1,1,6,0.1666666667,0.8866435017,-0.019030,0.779001,1.1626095982
110128,,,,,,1.1916109066,0.2489172058,0.4804897919,0,0,0,0,0,1,1,1,3,0.3333333333,0.6403393014,-0.019030,0.779001,0.8464298457
110129,-0.52783992,-0.860834402,-0.503712797,0.0270918706,,0.2675215888,0.8637464237,-0.27448741,1,1,1,1,0,1,1,1,7,0.1428571429,-0.144073521,-0.019030,0.779001,-0.160517871
110132,,,,,,,-0.080373349,0.2108550769,0,0,0,0,0,0,1,1,2,0.5,0.0652408639,-0.019030,0.779001,0.1081781981
110135,,,,,,,-0.384333861,-0.81375684,0,0,0,0,0,0,1,1,2,0.5,-0.599045351,-0.019030,0.779001,-0.744563455
110142,,,,,,,,0.0490742479,0,0,0,0,0,0,0,1,1,1,0.0490742479,-0.019030,0.779001,0.0874251755
110143,-0.681161047,0.250676317,-0.678560615,0.0016793564,0.1159913049,-0.797993572,-0.197812638,0.965832279,1,1,1,1,1,1,1,1,8,0.125,-0.127668577,-0.019030,0.779001,-0.139458907
110146,,,,,,,1.0249376044,0.1030011909,0,0,0,0,0,0,1,1,2,0.5,0.5639693976,-0.019030,0.779001,0.7483940946
110150,,,,,,,-0.167877133,-0.382341296,0,0,0,0,0,0,1,1,2,0.5,-0.275109215,-0.019030,0.779001,-0.328727886
110153,0.5454079659,,,,,,,0.2647820199,1,0,0,0,0,0,0,1,2,0.5,0.4050949929,-0.019030,0.779001,0.5444476336
110161,-1.44776668,-1.322831522,-1.100252412,-0.632295999,-0.391085784,-0.544069899,-0.453415796,-0.058779638,1,1,1,1,1,1,1,1,8,0.125,-0.743812216,-0.019030,0.779001,-0.930400122
110164,,-0.474930925,-0.24144107,0.7707422877,-0.788468645,-0.238718646,0.2189817008,-0.705902954,0,1,1,1,1,1,1,1,7,0.1428571429,-0.208534036,-0.019030,0.779001,-0.243265585
110165,,0.0251130171,1.0287769037,1.149255,,-2.274929369,0.4814930522,0.2647820199,0,1,1,1,0,1,1,1,6,0.1666666667,0.112415104,-0.019030,0.779001,0.1687355884
110168,0.0854445862,0.4368339802,-0.609992843,-0.589495975,,-0.936205192,0.2028625827,0.80405145,1,1,1,1,0,1,1,1,7,0.1428571429,-0.086643059,-0.019030,0.779001,-0.086794608
110177,-0.221197667,0.6352209789,0.6619393244,0.2384169891,0.2370688955,0.6018008551,0.7025552429,0.80405145,1,1,1,1,1,1,1,1,8,0.125,0.4574820086,-0.019030,0.779001,0.6116966437
