PROVIDER_ID,std_EDAC_30_AMI,std_EDAC_30_HF,std_EDAC_30_PN,std_OP_32,std_READM_30_CABG,std_READM_30_COPD,std_READM_30_HIP_KNEE,std_READM_30_HOSP_WIDE,std_OP_35_ADM,std_OP_35_ED,std_OP_36,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,total_cnt,measure_wt,score_before_std,Mean,StdDev,grp_score
030084,,0.7301853003,-1.053920577,,,,,-0.706918309,,,,0,1,1,0,0,0,0,1,0,0,0,3,0.3333333333,-0.343551195,0.013108,0.533730,-0.668238561
030085,0.7075932443,-0.012015685,-0.000366321,1.6150968664,-0.112089191,-1.325502162,,0.4733037638,0.285297815,0.7444624792,0.0838771007,1,1,1,1,1,1,0,1,1,1,1,10,0.1,0.245965791,0.013108,0.533730,0.4362842251
030087,0.8515385291,0.4494810816,-0.465686118,1.3092991276,-1.671197106,-0.828937633,-0.315101193,-0.854446069,-0.517814807,0.5113581348,0.0838771007,1,1,1,1,1,1,1,1,1,1,1,11,0.0909090909,-0.131602632,0.013108,0.533730,-0.27113038
030088,,-0.744701273,0.2059547206,-0.933217624,,1.5545721089,,1.3584703187,0.6503490066,0.3948059626,-0.257980078,0,1,1,1,0,1,0,1,1,1,1,8,0.125,0.2785316428,0.013108,0.533730,0.4972998128
030089,-0.513062771,0.6778506155,-0.338381645,1.1054339683,-0.351951947,-0.332373103,,0.7683592821,0.9423899598,-1.003820104,0.0838771007,1,1,1,1,1,1,0,1,1,1,1,10,0.1,0.1038321356,0.013108,0.533730,0.1699817018
030092,0.7306244899,-1.092013272,-0.013535749,0.2899733314,-0.591814703,0.1641914263,0.3616363166,0.0307204863,,,0.7675914583,1,1,1,1,1,1,1,1,0,0,1,9,0.1111111111,0.0719304204,0.013108,0.533730,0.1102104447
030093,-1.578257879,1.2725629433,-0.426177833,-0.321622146,,1.1573204853,0.7000050712,0.7683592821,0.0662671,-0.421059243,0.4257342795,1,1,1,1,0,1,1,1,1,1,1,10,0.1,0.1643132061,0.013108,0.533730,0.2832994211
030094,-0.449726846,-0.554393328,-0.935395723,0.7996362295,0.0078421871,-0.530998915,-0.145916815,1.2109425595,,,-0.257980078,1,1,1,1,1,1,1,1,0,0,1,9,0.1111111111,-0.095110081,0.013108,0.533730,-0.202757704
030101,-0.017890991,0.6255159306,1.1804924073,-1.544813102,,-0.431686009,,0.7683592821,,,-0.257980078,1,1,1,1,0,1,0,1,0,0,1,7,0.1428571429,0.0459996342,0.013108,0.533730,0.0616263582
030103,-0.749133038,0.0545920959,0.8029687989,-0.321622146,-0.351951947,1.0580075794,-0.48428557,-0.55939055,2.1835640112,1.6768798566,0.7675914583,1,1,1,1,1,1,1,1,1,1,1,11,0.0909090909,0.3706564135,0.013108,0.533730,0.6699053708
030105,-0.415179977,0.2686885339,1.8389638172,,-2.870510886,,,0.3257760046,,,-0.941694436,1,1,1,0,1,0,0,1,0,0,1,6,0.1666666667,-0.298992824,0.013108,0.533730,-0.584753712
030107,,,,,,,2.5610332219,1.653525837,,,-3.334694688,0,0,0,0,0,0,1,1,0,0,1,3,0.3333333333,0.2932881238,0.013108,0.533730,0.5249476497
030108,,,,,,,-0.315101193,0.1782482455,,,0.7675914583,0,0,0,0,0,0,1,1,0,0,1,3,0.3333333333,0.2102461703,0.013108,0.533730,0.369359716
030110,1.1567025329,0.6112428347,-0.404228786,0.4938384906,,0.2635043322,,0.6208315229,,,0.0838771007,1,1,1,1,0,1,0,1,0,0,1,7,0.1428571429,0.4036811469,0.013108,0.533730,0.7317807219
030111,,0.3638425064,0.0479215822,1.1054339683,,,,0.6208315229,,,-0.599837257,0,1,1,1,0,0,0,1,0,0,1,5,0.2,0.3076384646,0.013108,0.533730,0.5518345397
030112,,,,,,,-4.544710626,-0.264335032,,,-4.018409045,0,0,0,0,0,0,1,1,0,0,1,3,0.3333333333,-2.942484901,0.013108,0.533730,-5.537617331
030113,,,0.1576668172,,,,,0.0307204863,,,,0,0,1,0,0,0,0,1,0,0,0,2,0.5,0.0941936518,0.013108,0.533730,0.1519229769
030114,-0.01213318,0.1259575752,0.7459012767,0.7996362295,,1.1573204853,0.7000050712,0.4733037638,,,0.4257342795,1,1,1,1,0,1,1,1,0,0,1,8,0.125,0.5519656877,0.013108,0.533730,1.0096075835
030115,0.4715229772,-0.768489766,-1.646544846,-0.321622146,0.1277735651,-0.133747291,,0.1782482455,,,1.1094486371,1,1,1,1,1,1,0,1,0,0,1,8,0.125,-0.122926328,0.013108,0.533730,-0.254874402
030117,,-0.673335793,0.6361560417,-1.239015363,,0.5614430499,,-0.116807273,,,0.0838771007,0,1,1,1,0,1,0,1,0,0,1,6,0.1666666667,-0.124613706,0.013108,0.533730,-0.258035885
030119,1.0876087962,0.3590848077,0.7151726109,-1.340947943,,0.462130144,1.0383738259,1.0634148004,0.8693797215,0.5113581348,0.0838771007,1,1,1,1,0,1,1,1,1,1,1,10,0.1,0.4849452,0.013108,0.533730,0.8840375702
030121,1.4848977823,0.0545920959,0.5659190914,-1.239015363,,0.5614430499,-0.991838702,1.0634148004,,,-2.65098033,1,1,1,1,0,1,1,1,0,0,1,8,0.125,-0.143945947,0.013108,0.533730,-0.294256894
030122,,1.377232313,0.8205280365,-0.525487306,,0.1641914263,,0.4733037638,0.6503490066,-0.071402726,0.4257342795,0,1,1,1,0,1,0,1,1,1,1,8,0.125,0.4143060992,0.013108,0.533730,0.7516877005
030123,-0.150320653,-0.34029689,0.2366833864,0.6977036498,,0.5614430499,-1.161023079,0.3257760046,,,-0.257980078,1,1,1,1,0,1,1,1,0,0,1,8,0.125,-0.011001826,0.013108,0.533730,-0.045171942
03012F,0.1087808594,1.4057785047,-0.474465736,,,1.9518237325,-0.653469947,2.5386923919,,,,1,1,1,0,0,1,1,1,0,0,0,6,0.1666666667,0.8128566341,0.013108,0.533730,1.498414525
030130,,0.3733579036,-1.040751149,-0.117756987,,-1.524127974,,0.7683592821,,,0.0838771007,0,1,1,1,0,1,0,1,0,0,1,6,0.1666666667,-0.242840304,0.013108,0.533730,-0.479545992
030131,,,,,,,2.7302175992,3.2763311877,,,-17.35083902,0,0,0,0,0,0,1,1,0,0,1,3,0.3333333333,-3.781430077,0.013108,0.533730,-7.109470365
030134,,0.4352079857,0.5264108068,,,,,1.2109425595,,,,0,1,1,0,0,0,0,1,0,0,0,3,0.3333333333,0.7241871173,0.013108,0.533730,1.3322827527
030136,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0.013108,0.533730,
030138,,,,0.1880407518,,,,-0.706918309,1.2344309131,2.4927450619,0.0838771007,0,0,0,1,0,0,0,1,1,1,1,5,0.2,0.6584351036,0.013108,0.533730,1.2090893603
030139,,0.8634008617,0.7151726109,,,-0.034434386,,1.0634148004,,,0.0838771007,0,1,1,0,0,1,0,1,0,0,1,5,0.2,0.5382861976,0.013108,0.533730,0.9839776037
03013F,0.1260542936,0.1687768628,0.4166655718,,,0.2635043322,-0.315101193,-0.116807273,,,,1,1,1,0,0,1,1,1,0,0,0,6,0.1666666667,0.0905154325,0.013108,0.533730,0.1450314417
030146,,-0.549635629,1.0180694595,,,,-0.822654325,-0.264335032,,,-0.257980078,0,1,1,0,0,0,1,1,0,0,1,5,0.2,-0.175307121,0.013108,0.533730,-0.35301539
030147,,-1.715271792,0.1093789138,-0.627419885,,-1.62344088,,-1.297029346,,,-0.257980078,0,1,1,1,0,1,0,1,0,0,1,6,0.1666666667,-0.901960511,0.013108,0.533730,-1.714477817
030148,,0.7397006976,-0.729074682,-1.137082783,,0.2635043322,,-0.411862791,,,-0.599837257,0,1,1,1,0,1,0,1,0,0,1,6,0.1666666667,-0.312442081,0.013108,0.533730,-0.609952325
030152,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0.013108,0.533730,
030153,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0.013108,0.533730,
030154,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0.013108,0.533730,
03033F,,1.0346780122,1.4307115431,,,0.9586946735,,0.4733037638,,,,0,1,1,0,0,1,0,1,0,0,0,4,0.25,0.9743469981,0.013108,0.533730,1.8009839011
031300,,,0.1708362454,,,,,-0.411862791,,,,0,0,1,0,0,0,0,1,0,0,0,2,0.5,-0.120513273,0.013108,0.533730,-0.250353287
031301,,,,,,,,0.1782482455,,,,0,0,0,0,0,0,0,1,0,0,0,1,1,0.1782482455,0.013108,0.533730,0.3094081998
031302,,,,0.2899733314,,,,0.0307204863,,,,0,0,0,1,0,0,0,1,0,0,0,2,0.5,0.1603469088,0.013108,0.533730,0.2758681414
031304,,,,,,,,0.0307204863,,,,0,0,0,0,0,0,0,1,0,0,0,1,1,0.0307204863,0.013108,0.533730,0.0329992492
031305,,,,,,,,-0.116807273,,,,0,0,0,0,0,0,0,1,0,0,0,1,1,-0.116807273,0.013108,0.533730,-0.243409701
031308,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0.013108,0.533730,
031309,,,0.4034961436,,,,,-0.706918309,,,,0,0,1,0,0,0,0,1,0,0,0,2,0.5,-0.151711083,0.013108,0.533730,-0.308805703
031311,,,-2.902030334,0.2899733314,,,,-0.411862791,,,,0,0,1,1,0,0,0,1,0,0,0,3,0.3333333333,-1.007973265,0.013108,0.533730,-1.913103988
031312,,,,,,,,0.0307204863,,,,0,0,0,0,0,0,0,1,0,0,0,1,1,0.0307204863,0.013108,0.533730,0.0329992492
031313,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0.013108,0.533730,
031314,-0.288508127,-1.006374697,0.9829509843,0.0861081721,,0.9586946735,,-0.55939055,0.7233592449,0.5113581348,0.0838771007,1,1,1,1,0,1,0,1,1,1,1,9,0.1111111111,0.165786104,0.013108,0.533730,0.2860590522
031315,,,0.0962094856,-0.117756987,,,,0.0307204863,,,,0,0,1,1,0,0,0,1,0,0,0,3,0.3333333333,0.0030576616,0.013108,0.533730,-0.018829996
031317,,,-0.439347261,,,,,0.0307204863,,,,0,0,1,0,0,0,0,1,0,0,0,2,0.5,-0.204313387,0.013108,0.533730,-0.407361716
031318,,0.7016391086,0.0084132976,0.9015688091,,0.8593817676,,0.7683592821,,,-0.257980078,0,1,1,1,0,1,0,1,0,0,1,6,0.1666666667,0.4968970311,0.013108,0.533730,0.9064305973
031319,,,,,,,0.0232675619,0.7683592821,,,0.4257342795,0,0,0,0,0,0,1,1,0,0,1,3,0.3333333333,0.4057870412,0.013108,0.533730,0.7357263389
031320,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0.013108,0.533730,
040001,,1.339170724,-0.333991836,0.2899733314,,,,-0.706918309,,,-0.257980078,0,1,1,1,0,0,0,1,0,0,1,5,0.2,0.0660507664,0.013108,0.533730,0.0991942874
040002,,1.1345896832,1.0180694595,0.0861081721,,-0.530998915,,-2.182195901,,,-0.257980078,0,1,1,1,0,1,0,1,0,0,1,6,0.1666666667,-0.12206793,0.013108,0.533730,-0.253266102
040004,1.8188508431,1.6436634359,0.7107828015,-2.156408579,1.2071559677,2.448388262,0.8691894486,2.5386923919,0.3583080533,0.1617016183,-0.257980078,1,1,1,1,1,1,1,1,1,1,1,11,0.0909090909,0.849304015,0.013108,0.533730,1.5667025702
040007,-0.098500351,0.2734462325,-0.865158773,-0.831285044,1.2071559677,-0.233060197,,-0.854446069,-0.152763615,0.3948059626,0.7675914583,1,1,1,1,1,1,0,1,1,1,1,10,0.1,-0.039221443,0.013108,0.533730,-0.098044395
040010,0.8227494721,1.3819900116,0.6405458511,-1.239015363,0.3676363213,1.2566333912,,1.3584703187,,,0.7675914583,1,1,1,1,1,1,0,1,0,0,1,8,0.125,0.6695751827,0.013108,0.533730,1.2299614836
040011,,0.5684235471,0.3376490026,0.6977036498,,-0.729624727,,0.0307204863,,,,0,1,1,1,0,1,0,1,0,0,0,5,0.2,0.1809743918,0.013108,0.533730,0.314515925
040014,0.9724525684,0.2449000408,-0.720295063,0.1880407518,,-1.921379598,0.0232675619,-0.55939055,0.7233592449,1.3272233401,0.4257342795,1,1,1,1,0,1,1,1,1,1,1,10,0.1,0.0703912577,0.013108,0.533730,0.1073266595
040015,,-1.16813645,-0.707125635,0.2899733314,,,,-1.001973828,,,0.4257342795,0,1,1,1,0,0,0,1,0,0,1,5,0.2,-0.43230566,0.013108,0.533730,-0.834529493
040016,-2.015851545,-0.954040012,-0.851989345,0.5957710702,,-0.133747291,0.5308206939,0.4733037638,-1.174906951,0.1617016183,1.1094486371,1,1,1,1,0,1,1,1,1,1,1,10,0.1,-0.225948936,0.013108,0.533730,-0.447898218
040017,,1.5627825593,0.8732057493,0.6977036498,,0.5614430499,0.0232675619,0.3257760046,0.2122875767,-1.470028792,1.1094486371,0,1,1,1,0,1,1,1,1,1,1,9,0.1111111111,0.4328762218,0.013108,0.533730,0.7864808006
040018,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0.013108,0.533730,
040019,,,0.495682141,1.0035013887,,-0.332373103,,0.0307204863,,,-0.599837257,0,0,1,1,0,1,0,1,0,0,1,5,0.2,0.1195387312,0.013108,0.533730,0.1994096793
040020,-0.685797113,-1.215713436,-0.505194402,-1.544813102,-0.831677459,-1.12687635,,-2.182195901,-2.051029811,-1.236924448,0.4257342795,1,1,1,1,1,1,0,1,1,1,1,10,0.1,-1.095448774,0.013108,0.533730,-2.076998661
040022,0.4427339202,0.5541504513,1.9882173368,-0.627419885,,0.8593817676,,0.7683592821,,,-0.941694436,1,1,1,1,0,1,0,1,0,0,1,7,0.1428571429,0.4348183481,0.013108,0.533730,0.7901195809
040026,0.8285072835,-0.073865767,0.254242624,-0.117756987,-0.232020569,-1.226189256,1.0383738259,-0.55939055,0.4313182916,0.8610146514,0.0838771007,1,1,1,1,1,1,1,1,1,1,1,11,0.0909090909,0.1171009679,0.013108,0.533730,0.1948422706
040027,-0.605187753,0.8776739576,0.3288693838,-2.666071478,-3.110373643,-2.517257033,-0.315101193,-2.034668142,-0.298784092,-1.003820104,0.4257342795,1,1,1,1,1,1,1,1,1,1,1,11,0.0909090909,-0.992635074,0.013108,0.533730,-1.884366257
040029,-0.576398696,0.5208465609,-0.821260679,0.1880407518,,-0.233060197,-0.145916815,-0.411862791,0.0662671,0.0451494461,0.4257342795,1,1,1,1,0,1,1,1,1,1,1,10,0.1,-0.094246104,0.013108,0.533730,-0.201138952
040036,-0.25971907,-0.383116177,0.0040234882,-0.015824407,0.2477049432,0.6607559558,-0.145916815,-1.149501587,,,0.0838771007,1,1,1,1,1,1,1,1,0,0,1,9,0.1111111111,-0.106412952,0.013108,0.533730,-0.223934836
040039,,-1.819941161,0.1971751018,-1.035150204,,-0.034434386,,0.7683592821,1.0154001981,-1.003820104,0.7675914583,0,1,1,1,0,1,0,1,1,1,1,8,0.125,-0.143102477,0.013108,0.533730,-0.292676563
040041,0.5636479595,0.0260459041,0.9785611749,0.5957710702,,0.6607559558,0.1924519392,0.4733037638,,,1.1094486371,1,1,1,1,0,1,1,1,0,0,1,8,0.125,0.5749983006,0.013108,0.533730,1.052761634
040050,,0.3448117119,-1.69044294,0.0861081721,,,,-0.116807273,,,,0,1,1,1,0,0,0,1,0,0,0,4,0.25,-0.344082582,0.013108,0.533730,-0.669234171
040051,,0.1402306711,-0.272534504,0.391905911,,-1.325502162,,-0.854446069,,,0.0838771007,0,1,1,1,0,1,0,1,0,0,1,6,0.1666666667,-0.306078175,0.013108,0.533730,-0.598028872
040055,-0.236687824,-0.540120232,0.2630222428,-0.423554726,-0.232020569,-0.332373103,,-1.001973828,0.5043285299,0.8610146514,0.4257342795,1,1,1,1,1,1,0,1,1,1,1,10,0.1,-0.071263058,0.013108,0.533730,-0.15807777
040062,0.5233432797,0.3162655201,0.3903267154,1.0035013887,-0.471883325,-0.530998915,1.7151113352,-0.706918309,-0.444804568,-0.071402726,0.7675914583,1,1,1,1,1,1,1,1,1,1,1,11,0.0909090909,0.226375623,0.013108,0.533730,0.3995799615
040067,,-0.221354424,-0.66761735,0.0861081721,,,,-0.264335032,,,0.0838771007,0,1,1,1,0,0,0,1,0,0,1,5,0.2,-0.196664307,0.013108,0.533730,-0.393030349
040069,,-0.901705327,-1.883594554,-0.117756987,,0.7600688617,,-0.706918309,,,,0,1,1,1,0,1,0,1,0,0,0,5,0.2,-0.569981263,0.013108,0.533730,-1.09247938
040071,-1.797054712,-1.867518148,-2.05918693,0.6977036498,,0.8593817676,0.7000050712,-0.854446069,-1.028886475,-0.071402726,0.7675914583,1,1,1,1,0,1,1,1,1,1,1,10,0.1,-0.465381311,0.013108,0.533730,-0.896500243
040072,,0.8491277659,0.473733094,-0.015824407,,0.2635043322,,-0.411862791,,,0.7675914583,0,1,1,1,0,1,0,1,0,0,1,6,0.1666666667,0.3210449086,0.013108,0.533730,0.5769529388
040076,,,0.8732057493,,,,,-0.55939055,,,,0,0,1,0,0,0,0,1,0,0,0,2,0.5,0.1569075995,0.013108,0.533730,0.2694242295
040078,-1.3364298,-0.278446808,-0.988073436,-1.850610841,0.2477049432,-0.034434386,-1.499391834,-0.55939055,,,-0.257980078,1,1,1,1,1,1,1,1,0,0,1,9,0.1111111111,-0.728561421,0.013108,0.533730,-1.389596176
040084,0.3390933151,0.3781156022,-0.175958697,-2.054476,,0.0648785204,-0.822654325,-1.887140383,,,0.0838771007,1,1,1,1,0,1,1,1,0,0,1,8,0.125,-0.509283108,0.013108,0.533730,-0.97875493
040088,1.7036946153,1.0679819025,1.1014758381,0.0861081721,,0.7600688617,-0.315101193,0.9158870412,,,-0.599837257,1,1,1,1,0,1,1,1,0,0,1,8,0.125,0.5900347477,0.013108,0.533730,1.0809340171
04009F,,2.7664803108,1.8389638172,,,2.0511366384,,1.9485813553,,,,0,1,1,0,0,1,0,1,0,0,0,4,0.25,2.1512905304,0.013108,0.533730,4.006112811
04010F,-0.703070547,-0.563908725,-1.580697705,,,-1.12687635,,-2.182195901,,,,1,1,1,0,0,1,0,1,0,0,0,5,0.2,-1.231349846,0.013108,0.533730,-2.331623776
040114,-0.040922237,-1.06346708,-0.847599535,0.7996362295,0.9672932116,1.3559462971,-0.315101193,-0.116807273,,,0.7675914583,1,1,1,1,1,1,1,1,0,0,1,9,0.1111111111,0.1673966531,0.013108,0.533730,0.2890765872
040118,0.3448511265,-0.820824451,-1.466562661,-1.239015363,0.2477049432,-0.928250539,-0.145916815,-1.444557105,-0.298784092,0.0451494461,0.0838771007,1,1,1,1,1,1,1,1,1,1,1,11,0.0909090909,-0.511120764,0.013108,0.533730,-0.982197975
040119,1.0645775507,0.0974113835,-0.140840222,1.0035013887,,1.2566333912,2.3918488446,-1.149501587,-0.225773853,-2.052789653,-0.599837257,1,1,1,1,0,1,1,1,1,1,1,10,0.1,0.1645229986,0.013108,0.533730,0.2836924898
040132,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0.013108,0.533730,
040134,-0.495789337,-0.245142917,-0.505194402,-0.627419885,-0.471883325,-0.133747291,,0.7683592821,,,-0.941694436,1,1,1,1,1,1,0,1,0,0,1,8,0.125,-0.331564039,0.013108,0.533730,-0.645779348
040137,,0.6445467251,-0.900277248,0.7996362295,,,,0.9158870412,,,-0.257980078,0,1,1,1,0,0,0,1,0,0,1,5,0.2,0.2403625339,0.013108,0.533730,0.4257859269
040147,,,,,,,2.5610332219,3.4238589468,,,-2.309123151,0,0,0,0,0,0,1,1,0,0,1,3,0.3333333333,1.2252563392,0.013108,0.533730,2.2710892431
040153,,-0.164262041,1.1102554569,,,,,0.0307204863,,,,0,1,1,0,0,0,0,1,0,0,0,3,0.3333333333,0.3255713008,0.013108,0.533730,0.5854336161
040154,0.425460486,-2.0340376,-0.531533259,-0.321622146,,-0.332373103,0.5308206939,-0.55939055,,,-0.257980078,1,1,1,1,0,1,1,1,0,0,1,8,0.125,-0.385081945,0.013108,0.533730,-0.746050838
040156,,-0.245142917,0.517631188,0.4938384906,,,,-0.55939055,,,,0,1,1,1,0,0,0,1,0,0,0,4,0.25,0.0517340527,0.013108,0.533730,0.0723704013
040161,,-1.234744231,-0.439347261,1.2073665479,,-0.233060197,,0.3257760046,,,-0.257980078,0,1,1,1,0,1,0,1,0,0,1,6,0.1666666667,-0.105331536,0.013108,0.533730,-0.221908687
040164,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0.013108,0.533730,
041300,,1.0251626149,0.2498528146,,,,,0.1782482455,,,,0,1,1,0,0,0,0,1,0,0,0,3,0.3333333333,0.484421225,0.013108,0.533730,0.8830558474
041302,,,1.0663573629,,,,,-0.55939055,,,,0,0,1,0,0,0,0,1,0,0,0,2,0.5,0.2534834063,0.013108,0.533730,0.4503692771
041303,,,,,,,,1.0634148004,,,,0,0,0,0,0,0,0,1,0,0,0,1,1,1.0634148004,0.013108,0.533730,1.9678619036
041305,,,0.2454630052,,,,,-0.55939055,,,,0,0,1,0,0,0,0,1,0,0,0,2,0.5,-0.156963773,0.013108,0.533730,-0.318647175
041306,,,,-0.219689567,,,,-0.854446069,,,,0,0,0,1,0,0,0,1,0,0,0,2,0.5,-0.537067818,0.013108,0.533730,-1.030812539
041307,,-1.415536779,-0.254975266,0.2899733314,,-0.530998915,,-1.001973828,,,,0,1,1,1,0,1,0,1,0,0,0,5,0.2,-0.582702291,0.013108,0.533730,-1.11631358
041308,,,,,,,,-0.116807273,,,,0,0,0,0,0,0,0,1,0,0,0,1,1,-0.116807273,0.013108,0.533730,-0.243409701
041309,,,,,,,,-0.411862791,,,,0,0,0,0,0,0,0,1,0,0,0,1,1,-0.411862791,0.013108,0.533730,-0.796227603
041310,,,,0.0861081721,,,-0.653469947,-0.264335032,,,0.7675914583,0,0,0,1,0,0,1,1,0,0,1,4,0.25,-0.016026337,0.013108,0.533730,-0.054585898
041311,,0.4732695747,0.7459012767,-0.117756987,,,,0.7683592821,,,,0,1,1,1,0,0,0,1,0,0,0,4,0.25,0.4674432866,0.013108,0.533730,0.8512458737
041312,,1.2582898474,-1.918713029,0.9015688091,,,,-0.411862791,,,1.1094486371,0,1,1,1,0,0,0,1,0,0,1,5,0.2,0.1877462947,0.013108,0.533730,0.3272038056
041313,,,0.1927852924,0.4938384906,,,,0.3257760046,,,0.0838771007,0,0,1,1,0,0,0,1,0,0,1,4,0.25,0.2740692221,0.013108,0.533730,0.4889389928
041317,,,,,,,,0.0307204863,,,,0,0,0,0,0,0,0,1,0,0,0,1,1,0.0307204863,0.013108,0.533730,0.0329992492
041318,,1.3867477102,0.2718018616,,,,,-0.55939055,,,,0,1,1,0,0,0,0,1,0,0,0,3,0.3333333333,0.3663863405,0.013108,0.533730,0.6619049349
041320,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0.013108,0.533730,
041321,,,0.7327318485,-0.219689567,,,,0.3257760046,,,,0,0,1,1,0,0,0,1,0,0,0,3,0.3333333333,0.2796060955,0.013108,0.533730,0.4993129142
041322,,-1.877033545,-0.751023729,,,,,0.3257760046,,,,0,1,1,0,0,0,0,1,0,0,0,3,0.3333333333,-0.76742709,0.013108,0.533730,-1.46241514
041323,,0.9918587246,-2.138203499,,,0.1641914263,,-0.116807273,,,,0,1,1,0,0,1,0,1,0,0,0,4,0.25,-0.274740155,0.013108,0.533730,-0.539313757
041324,,,0.7195624203,-0.729352465,,,,-0.411862791,,,,0,0,1,1,0,0,0,1,0,0,0,3,0.3333333333,-0.140550945,0.013108,0.533730,-0.287895997
041326,,,0.5439700444,,,,,-0.116807273,,,,0,0,1,0,0,0,0,1,0,0,0,2,0.5,0.2135813858,0.013108,0.533730,0.3756085969
041327,,,-0.685176588,0.1880407518,,,,-1.001973828,,,,0,0,1,1,0,0,0,1,0,0,0,3,0.3333333333,-0.499703221,0.013108,0.533730,-0.960805993
041328,,-0.411662369,0.1752260548,,,,,-0.264335032,,,,0,1,1,0,0,0,0,1,0,0,0,3,0.3333333333,-0.166923782,0.013108,0.533730,-0.337308313
041329,,,1.2902376423,-0.423554726,,,,-0.411862791,,,,0,0,1,1,0,0,0,1,0,0,0,3,0.3333333333,0.1516067084,0.013108,0.533730,0.259492446
041330,,-0.092896561,0.9478325091,,,-0.431686009,,-0.55939055,,,,0,1,1,0,0,1,0,1,0,0,0,4,0.25,-0.034035153,0.013108,0.533730,-0.08832733
041331,,,,,,,,-0.411862791,,,,0,0,0,0,0,0,0,1,0,0,0,1,1,-0.411862791,0.013108,0.533730,-0.796227603
041332,,,0.3288693838,,,,,-1.592084864,,,,0,0,1,0,0,0,0,1,0,0,0,2,0.5,-0.63160774,0.013108,0.533730,-1.207943141
050002,-0.05243786,-0.226112123,-0.127670794,,,-2.020692504,-1.330207457,-2.034668142,,,,1,1,1,0,0,1,1,1,0,0,0,6,0.1666666667,-0.965298146,0.013108,0.533730,-1.833147615
050006,1.5655071419,0.4256925885,-0.509584212,-0.015824407,-0.232020569,-0.431686009,0.7000050712,2.5386923919,0.285297815,-1.120372276,-0.599837257,1,1,1,1,1,1,1,1,1,1,1,11,0.0909090909,0.236897298,0.013108,0.533730,0.4192934389
050007,0.4887964114,0.6826083141,0.1313279608,1.2073665479,-0.591814703,1.0580075794,1.2075582032,0.9158870412,1.1614206748,0.1617016183,1.1094486371,1,1,1,1,1,1,1,1,1,1,1,11,0.0909090909,0.6847552986,0.013108,0.533730,1.2584030457
050008,,-1.020647793,-0.7378543,,,,0.8691894486,-0.264335032,,,0.4257342795,0,1,1,0,0,0,1,1,0,0,1,5,0.2,-0.145582679,0.013108,0.533730,-0.297323487
050009,-2.28646868,0.9300086425,1.7423880104,0.9015688091,-2.150922618,1.0580075794,,0.4733037638,1.2344309131,0.0451494461,-0.257980078,1,1,1,1,1,1,0,1,1,1,1,10,0.1,0.1689485788,0.013108,0.533730,0.2919842851
050013,0.2354527101,0.2496577394,0.8336974647,-0.423554726,0.0078421871,0.0648785204,0.5308206939,-0.116807273,0.5773387682,-0.187954898,1.4513058159,1,1,1,1,1,1,1,1,1,1,1,11,0.0909090909,0.2929706366,0.013108,0.533730,0.5243528037
050014,,-0.492543246,0.6932235639,-0.423554726,,0.9586946735,-0.653469947,-0.116807273,0.5043285299,-1.35347662,-0.257980078,0,1,1,1,0,1,1,1,1,1,1,9,0.1111111111,-0.126842791,0.013108,0.533730,-0.262212313
050017,-0.202140956,-0.906463026,-1.207563906,-0.321622146,-0.471883325,-0.431686009,0.1924519392,-0.55939055,,,-0.257980078,1,1,1,1,1,1,1,1,0,0,1,9,0.1111111111,-0.462919784,0.013108,0.533730,-0.891888311
050022,-0.127289408,-1.025405491,-1.699222559,1.2073665479,-0.591814703,-1.424815068,-1.161023079,-0.55939055,,,0.4257342795,1,1,1,1,1,1,1,1,0,0,1,9,0.1111111111,-0.550651115,0.013108,0.533730,-1.056262291
050024,,0.7111545058,0.2718018616,,,-1.027563445,,-1.001973828,,,,0,1,1,0,0,1,0,1,0,0,0,4,0.25,-0.261645226,0.013108,0.533730,-0.514779015
050025,0.7594135468,-0.801793656,-1.128547337,1.4112317072,0.3676363213,-1.325502162,-0.822654325,1.2109425595,-2.416081003,0.7444624792,1.1094486371,1,1,1,1,1,1,1,1,1,1,1,11,0.0909090909,-0.081040294,0.013108,0.533730,-0.176396461
050026,-0.524578394,0.3067501229,-0.966124389,-1.544813102,-1.071540215,-0.332373103,-0.315101193,0.4733037638,,,0.7675914583,1,1,1,1,1,1,1,1,0,0,1,9,0.1111111111,-0.356320561,0.013108,0.533730,-0.692163326
050028,,-0.345054588,0.1927852924,-0.627419885,,0.5614430499,,0.1782482455,,,0.0838771007,0,1,1,1,0,1,0,1,0,0,1,6,0.1666666667,0.0073132025,0.013108,0.533730,-0.010856787
