PROVIDER_ID,std_MORT_30_AMI,std_MORT_30_CABG,std_MORT_30_COPD,std_MORT_30_HF,std_MORT_30_PN,std_MORT_30_STK,std_PSI_4_SURG_COMP,C1,C2,C3,C4,C5,C6,C7,total_cnt,measure_wt,score_before_std,Mean,StdDev,grp_score
39004F,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
390050,-0.317640728,-0.44354767,0.7465155333,-0.366856715,0.133717777,0.2373484794,-0.036255071,1,1,1,1,1,1,1,7,0.1428571429,-0.006674056,-0.073484,0.730255,0.0914878112
390056,-0.239296914,,0.3490446258,0.0032381832,-0.349920393,,,1,0,1,1,1,0,0,4,0.25,-0.059233625,-0.073484,0.730255,0.0195135611
390057,1.0142041074,,0.2165543233,0.5121186683,0.7209926983,-0.830562845,1.2104797564,1,0,1,1,1,1,1,6,0.1666666667,0.4739644515,-0.073484,0.730255,0.7496666603
390058,-1.257766494,,-0.180916584,-0.274332991,0.8246294491,0.130557347,,1,0,1,1,1,1,0,5,0.2,-0.151565854,-0.073484,0.730255,-0.106924749
39005F,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
390062,-0.552672169,,,0.0957619077,0.306445695,,,1,0,0,1,1,0,0,3,0.3333333333,-0.050154855,-0.073484,0.730255,0.0319458853
390063,-1.492797935,0.7600966487,-1.042103551,-0.690689751,0.2373545278,0.2373484794,-1.344297697,1,1,1,1,1,1,1,7,0.1428571429,-0.476441325,-0.073484,0.730255,-0.551804134
390065,1.2492355489,,-1.307084156,0.3733330814,0.0300810262,0.130557347,,1,0,1,1,1,1,0,5,0.2,0.0952245696,-0.073484,0.730255,0.2310261945
390066,1.0925479213,0.7600966487,1.7401928021,0.789689842,0.2373545278,0.130557347,0.7830400651,1,1,1,1,1,1,1,7,0.1428571429,0.790497022,-0.073484,0.730255,1.1831214078
390067,-0.944391238,0.6397322168,0.2165543233,0.1882856323,0.3409912786,2.319775562,-0.800673295,1,1,1,1,1,1,1,7,0.1428571429,0.2800392114,-0.073484,0.730255,0.484108472
390068,0.2307659691,,,0.3733330814,-0.039010141,0.2907440456,,1,0,0,1,1,1,0,4,0.25,0.2139582388,-0.073484,0.730255,0.3936182225
39006F,,,0.8790058358,1.113522878,1.8264513736,,,0,0,1,1,1,0,0,3,0.3333333333,1.2729933625,-0.073484,0.730255,1.843844344
390070,-0.395984542,,,0.2345474946,1.1009941179,,,1,0,0,1,1,0,0,3,0.3333333333,0.3131856903,-0.073484,0.730255,0.5294987414
390073,-0.631015983,0.5193677849,-0.777122945,0.9747372911,0.3755368623,-0.243211617,-1.421039627,1,1,1,1,1,1,1,7,0.1428571429,-0.171821176,-0.073484,0.730255,-0.13466207
390079,-0.552672169,-1.165734262,0.3490446258,-1.014522787,-0.246283643,-0.777167279,-1.424469434,1,1,1,1,1,1,1,7,0.1428571429,-0.69025785,-0.073484,0.730255,-0.844601136
390086,-1.884517004,-1.406463126,0.1503091721,-1.060784649,-0.039010141,-3.179967759,-2.030687813,1,1,1,1,1,1,1,7,0.1428571429,-1.350160189,-0.073484,0.730255,-1.748261069
390090,0.4657974106,,,-0.505642302,0.4791736131,,0.0880754314,1,0,0,1,1,0,1,4,0.25,0.1318510383,-0.073484,0.730255,0.2811819074
390091,,,-0.843368097,0.8822135666,0.7900838655,0.9848864065,,0,0,1,1,1,1,0,4,0.25,0.4534539355,-0.073484,0.730255,0.7215798807
390093,,,-2.102025971,-1.569665135,-1.593561403,,,0,0,1,1,1,0,0,3,0.3333333333,-1.755084169,-0.073484,0.730255,-2.30275763
390096,-0.082609286,0.0379100573,0.3490446258,0.3270712192,0.0646266098,0.6111174429,0.3663185204,1,1,1,1,1,1,1,7,0.1428571429,0.2390684556,-0.073484,0.730255,0.4280037604
390097,-0.239296914,,-1.042103551,-0.968260925,-0.108101308,0.130557347,,1,0,1,1,1,1,0,5,0.2,-0.44544107,-0.073484,0.730255,-0.50935287
39009F,1.3275793628,,2.2039088609,2.5476406088,1.7919057899,,-0.612033913,1,0,1,1,1,0,1,5,0.2,1.451800142,-0.073484,0.730255,2.088699549
390100,1.4842669904,1.602647672,0.8790058358,1.437355914,2.137361626,1.839215466,-0.242900939,1,1,1,1,1,1,1,7,0.1428571429,1.3052789378,-0.073484,0.730255,1.8880557055
390101,-1.17942268,,-0.843368097,0.8359517043,0.8937206163,-0.083024918,-0.38609538,1,0,1,1,1,1,1,6,0.1666666667,-0.127039792,-0.073484,0.730255,-0.073339144
390102,,,0.7465155333,0.6046423929,0.4100824459,0.0771617807,-0.286630978,0,0,1,1,1,1,1,5,0.2,0.3103542349,-0.073484,0.730255,0.5256213908
390104,,,,-1.060784649,-0.902649731,,,0,0,0,1,1,0,0,2,0.5,-0.98171719,-0.073484,0.730255,-1.243720994
390107,0.309109783,0.399003353,0.0178188695,0.2808093569,0.3409912786,0.8246997078,-2.329509744,1,1,1,1,1,1,1,7,0.1428571429,-0.022439628,-0.073484,0.730255,0.0698986842
390110,-0.709359797,0.8804610806,0.4152897771,-1.153308374,-0.280829226,0.7179085754,0.6316998333,1,1,1,1,1,1,1,7,0.1428571429,0.0716945528,-0.073484,0.730255,0.1988045577
390111,-0.1609531,1.0008255125,1.2764767434,2.1775457105,2.3791807112,1.0916775389,-0.11728426,1,1,1,1,1,1,1,7,0.1428571429,1.0924955509,-0.073484,0.730255,1.5966734662
390112,,,,-2.263593069,0.2028089442,,,0,0,0,1,1,0,0,2,0.5,-1.030392062,-0.073484,0.730255,-1.310375602
390113,-1.962860818,,-1.373329307,-0.598166027,0.9282661999,-1.257727375,,1,0,1,1,1,1,0,5,0.2,-0.852763465,-0.073484,0.730255,-1.067133782
390114,,,,0.6971661174,,,-0.771519936,0,0,0,1,0,0,1,2,0.5,-0.037176909,-0.073484,0.730255,0.0497176818
390115,-1.336110308,0.1582744892,1.0777412896,0.6509042552,0.3409912786,0.4509307443,0.4091911073,1,1,1,1,1,1,1,7,0.1428571429,0.2502746938,-0.073484,0.730255,0.4433494076
390116,,,,0.5583805306,0.7209926983,,,0,0,0,1,1,0,0,2,0.5,0.6396866144,-0.073484,0.730255,0.9766039963
390117,,,,1.5761415008,-0.660830646,,,0,0,0,1,1,0,0,2,0.5,0.4576554275,-0.073484,0.730255,0.7273333382
390123,1.3275793628,,0.3490446258,0.6971661174,-0.764467397,-0.403398315,-0.000242098,1,0,1,1,1,1,1,6,0.1666666667,0.2009470494,-0.073484,0.730255,0.3758009035
390125,0.309109783,,-0.909613248,-0.921999063,-1.386287901,-1.47130964,,1,0,1,1,1,1,0,5,0.2,-0.876020014,-0.073484,0.730255,-1.098980935
390127,-0.709359797,,1.1439864408,1.0209991534,-0.108101308,1.0382819727,-2.222328277,1,0,1,1,1,1,1,6,0.1666666667,0.0272463642,-0.073484,0.730255,0.1379379041
39012F,1.2492355489,,0.8127606846,0.3733330814,1.0319029507,,-0.843974608,1,0,1,1,1,0,1,5,0.2,0.5246515316,-0.073484,0.730255,0.8190767544
390133,-0.631015983,0.6397322168,1.1439864408,0.5583805306,1.5500867047,0.2907440456,0.698152343,1,1,1,1,1,1,1,7,0.1428571429,0.6071523284,-0.073484,0.730255,0.9320520542
390137,-0.395984542,-0.44354767,-3.161948391,-0.829475338,-1.006286482,-1.738287471,-1.28684843,1,1,1,1,1,1,1,7,0.1428571429,-1.266054046,-0.073484,0.730255,-1.633087434
390138,-0.317640728,,0.0178188695,-0.043023679,0.133717777,0.3441396118,,1,0,1,1,1,1,0,5,0.2,0.0270023703,-0.073484,0.730255,0.1376037826
390139,0.2307659691,,0.9452509871,0.4195949437,0.5828103639,-0.083024918,0.9047982119,1,0,1,1,1,1,1,6,0.1666666667,0.500032593,-0.073484,0.730255,0.7853639652
39013F,-1.492797935,,0.0178188695,1.4836177763,0.5828103639,,,1,0,1,1,1,0,0,4,0.25,0.1478622686,-0.073484,0.730255,0.3031074356
390142,-0.317640728,,0.4152897771,0.8822135666,-0.349920393,-0.777167279,-0.120285341,1,0,1,1,1,1,1,6,0.1666666667,-0.044585066,-0.073484,0.730255,0.0395730676
390145,1.1708917351,1.2415543763,1.0777412896,0.14202377,0.4446280295,0.8246997078,0.878217208,1,1,1,1,1,1,1,7,0.1428571429,0.8256794452,-0.073484,0.730255,1.2312996674
390146,,,-0.180916584,-1.569665135,1.1009941179,-0.18981605,,0,0,1,1,1,1,0,4,0.25,-0.209850913,-0.073484,0.730255,-0.186739396
390147,0.9358602936,,0.5477800796,-1.338355823,-0.073555725,-0.029629352,,1,0,1,1,1,1,0,5,0.2,0.0084198948,-0.073484,0.730255,0.1121572315
390150,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
390151,0.0740783415,,0.8790058358,-0.45938044,-1.075377649,-0.937353977,-0.714070669,1,0,1,1,1,1,1,6,0.1666666667,-0.372183093,-0.073484,0.730255,-0.409034543
390153,0.3874535968,,1.2102315921,1.2985703271,1.1355397015,1.6256332012,1.1778965904,1,0,1,1,1,1,1,6,0.1666666667,1.1392208348,-0.073484,0.730255,1.6606583386
390156,-0.709359797,,1.2764767434,1.2060466026,0.3409912786,1.4654465025,0.0203367441,1,0,1,1,1,1,1,6,0.1666666667,0.599989679,-0.073484,0.730255,0.9222436343
390157,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
390160,,,,0.3270712192,-0.280829226,,,0,0,0,1,1,0,0,2,0.5,0.0231209965,-0.073484,0.730255,0.13228869
390162,,,-0.114671433,0.9747372911,-0.349920393,,,0,0,1,1,1,0,0,3,0.3333333333,0.1700484883,-0.073484,0.730255,0.3334888975
390163,,,-1.240839004,-0.644427889,-0.488102728,,,0,0,1,1,1,0,0,3,0.3333333333,-0.791123207,-0.073484,0.730255,-0.982724577
390164,0.5441412244,0.6397322168,0.0840640208,0.6046423929,1.0664485343,-0.029629352,-1.056193913,1,1,1,1,1,1,1,7,0.1428571429,0.2647435892,-0.073484,0.730255,0.4631628865
390168,-1.571141749,-2.249014149,-0.644632643,-1.569665135,-1.248105567,-0.136420484,-2.047836848,1,1,1,1,1,1,1,7,0.1428571429,-1.352402368,-0.073484,0.730255,-1.751331474
390173,0.4657974106,,-0.578387492,-0.968260925,-0.557193895,-1.257727375,,1,0,1,1,1,1,0,5,0.2,-0.579154455,-0.073484,0.730255,-0.692457886
390174,1.1708917351,0.399003353,0.8790058358,1.9462363991,1.3082676195,1.7324243336,0.1270894855,1,1,1,1,1,1,1,7,0.1428571429,1.080416966,-0.073484,0.730255,1.580133241
390178,,,,0.8822135666,1.1700852851,-0.723771713,,0,0,0,1,1,1,0,3,0.3333333333,0.4428423797,-0.073484,0.730255,0.7070485824
390179,0.5441412244,-0.804640966,0.8127606846,0.3733330814,1.8609969572,1.9460065985,0.1892547365,1,1,1,1,1,1,1,7,0.1428571429,0.7031217595,-0.073484,0.730255,1.063471091
390180,-2.276236074,,0.9452509871,-0.413118577,0.133717777,-1.204331809,0.5459546595,1,0,1,1,1,1,1,6,0.1666666667,-0.378127173,-0.073484,0.730255,-0.417174272
390183,,,-0.180916584,1.8074508123,0.6864471147,0.9848864065,,0,0,1,1,1,1,0,4,0.25,0.8244669373,-0.073484,0.730255,1.2296392781
390184,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
390185,1.0142041074,,0.0178188695,0.2345474946,-0.453557144,0.6111174429,-0.765517774,1,0,1,1,1,1,1,6,0.1666666667,0.1097688328,-0.073484,0.730255,0.2509428808
390195,0.8575164798,1.2415543763,1.3427218946,1.3448321894,0.7209926983,0.6111174429,-0.701637619,1,1,1,1,1,1,1,7,0.1428571429,0.773871066,-0.073484,0.730255,1.1603540839
390198,,,,-0.921999063,-0.695376229,,,0,0,0,1,1,0,0,2,0.5,-0.808687646,-0.073484,0.730255,-1.006777045
390199,,,,0.3270712192,-1.282651151,,,0,0,0,1,1,0,0,2,0.5,-0.477789966,-0.073484,0.730255,-0.553650941
390201,0.6224850383,-0.563912102,1.2102315921,0.6046423929,0.6173559475,0.6111174429,-1.504212446,1,1,1,1,1,1,1,7,0.1428571429,0.2282439808,-0.073484,0.730255,0.413180894
390203,1.5626108043,-0.44354767,-0.114671433,-0.043023679,0.0991721934,0.5043263105,0.2968649296,1,1,1,1,1,1,1,7,0.1428571429,0.2659616365,-0.073484,0.730255,0.4648308613
390204,-0.866047425,,-0.180916584,-0.274332991,-0.073555725,-1.097540676,,1,0,1,1,1,1,0,5,0.2,-0.49847868,-0.073484,0.730255,-0.581981742
390211,-0.395984542,,-1.307084156,0.8359517043,0.306445695,-0.723771713,,1,0,1,1,1,1,0,5,0.2,-0.256888602,-0.073484,0.730255,-0.251152071
390217,,,,0.3270712192,-0.039010141,,,0,0,0,1,1,0,0,2,0.5,0.1440305391,-0.073484,0.730255,0.2978603251
390219,0.7008288521,,1.0114961383,0.5121186683,-0.522648311,-0.136420484,,1,0,1,1,1,1,0,5,0.2,0.3130749726,-0.073484,0.730255,0.5293471264
390222,0.0740783415,,1.0114961383,0.5583805306,0.5137191967,-0.723771713,-0.284487349,1,0,1,1,1,1,1,6,0.1666666667,0.191569191,-0.073484,0.730255,0.3629590109
390223,0.4657974106,1.2415543763,2.0051734071,1.8999745368,1.9300881244,1.2518642376,0.9948306443,1,1,1,1,1,1,1,7,0.1428571429,1.3984689625,-0.073484,0.730255,2.0156686666
390225,1.0142041074,,-0.644632643,0.3270712192,-1.351742318,1.4120509363,,1,0,1,1,1,1,0,5,0.2,0.1513902604,-0.073484,0.730255,0.3079386123
390226,0.6224850383,,2.0051734071,1.9924982614,1.8609969572,1.0916775389,-0.313211982,1,0,1,1,1,1,1,6,0.1666666667,1.2099365368,-0.073484,0.730255,1.757495314
390228,0.5441412244,0.0379100573,0.5477800796,-1.060784649,0.306445695,-0.136420484,-0.022107117,1,1,1,1,1,1,1,7,0.1428571429,0.0309949723,-0.073484,0.730255,0.1430711892
390231,-1.414454121,0.2786389211,2.2701540121,1.2985703271,0.6519015311,0.5043263105,-1.931223412,1,1,1,1,1,1,1,7,0.1428571429,0.2368447956,-0.073484,0.730255,0.4249587151
390233,0.309109783,,-1.307084156,-0.505642302,0.8246294491,0.1839529132,-1.129506037,1,0,1,1,1,1,1,6,0.1666666667,-0.270756725,-0.073484,0.730255,-0.270142861
390237,-0.866047425,-0.44354767,0.4152897771,-0.320594853,-0.833558564,0.0771617807,-0.836686268,1,1,1,1,1,1,1,7,0.1428571429,-0.40114046,-0.073484,0.730255,-0.448688308
390256,-0.709359797,0.0379100573,1.0114961383,0.789689842,1.5155411211,1.4120509363,1.1586039263,1,1,1,1,1,1,1,7,0.1428571429,0.7451331749,-0.073484,0.730255,1.1210008657
390258,1.0925479213,0.2786389211,0.0178188695,0.4195949437,-0.31537481,-0.777167279,-0.103993758,1,1,1,1,1,1,1,7,0.1428571429,0.0874378299,-0.073484,0.730255,0.220363155
390265,-0.552672169,-0.323183238,0.8127606846,0.8822135666,-0.902649731,0.2373484794,-1.278273913,1,1,1,1,1,1,1,7,0.1428571429,-0.160636617,-0.073484,0.730255,-0.11934611
390266,,,,-0.551904164,0.6864471147,,,0,0,0,1,1,0,0,2,0.5,0.0672714752,-0.073484,0.730255,0.1927476645
390267,-0.082609286,0.7600966487,0.6140252308,1.2060466026,0.7900838655,-0.61698058,-0.427253063,1,1,1,1,1,1,1,7,0.1428571429,0.3204870597,-0.073484,0.730255,0.5394971224
390268,-0.474328355,,0.8790058358,0.0495000455,1.1355397015,-0.670376146,-0.749226191,1,0,1,1,1,1,1,6,0.1666666667,0.0283524817,-0.073484,0.730255,0.139452604
390270,1.3275793628,-0.684276534,0.2827994746,0.5583805306,1.9991792916,0.6645130092,1.6846505676,1,1,1,1,1,1,1,7,0.1428571429,0.8332608146,-0.073484,0.730255,1.241681476
390272,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
390278,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
390304,,,,1.1597847403,0.7209926983,,,0,0,0,1,1,0,0,2,0.5,0.9403887193,-0.073484,0.730255,1.3883807518
390307,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
390316,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
390322,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
390323,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
390324,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
390325,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
390326,0.309109783,,1.2102315921,1.8537126745,0.8246294491,0.9314908403,1.6589270154,1,0,1,1,1,1,1,6,0.1666666667,1.1313502257,-0.073484,0.730255,1.6498804497
390327,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
390328,1.0142041074,,0.8127606846,2.2238075728,0.4791736131,0.9848864065,,1,0,1,1,1,1,0,5,0.2,1.1029664769,-0.073484,0.730255,1.6110121883
390329,0.1524221553,0.399003353,1.4089670459,-1.060784649,1.1009941179,0.6645130092,0.0966499488,1,1,1,1,1,1,1,7,0.1428571429,0.3945378544,-0.073484,0.730255,0.6409011215
390330,0.9358602936,,0.4815349283,1.5761415008,0.9282661999,2.2129844296,,1,0,1,1,1,1,0,5,0.2,1.2269574704,-0.073484,0.730255,1.7808035141
390331,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
390332,,,0.6140252308,0.6971661174,-0.004464557,0.2373484794,,0,0,1,1,1,1,0,4,0.25,0.3860188176,-0.073484,0.730255,0.6292352859
390333,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
390334,,,,0.9284754289,1.7919057899,,,0,0,0,1,1,0,0,2,0.5,1.3601906094,-0.073484,0.730255,1.9632508891
390335,,,0.7465155333,0.5583805306,0.6864471147,0.0771617807,,0,0,1,1,1,1,0,4,0.25,0.5171262398,-0.073484,0.730255,0.8087717377
390336,,,,-0.089285541,0.9282661999,,,0,0,0,1,1,0,0,2,0.5,0.4194903292,-0.073484,0.730255,0.67507065
390337,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
390338,,,,,0.5828103639,,,0,0,0,0,1,0,0,1,1,0.5828103639,-0.073484,0.730255,0.898718549
390339,,,,0.1882856323,,,,0,0,0,1,0,0,0,1,1,0.1882856323,-0.073484,0.730255,0.3584625571
391300,,,0.5477800796,0.6046423929,1.2046308687,0.4509307443,,0,0,1,1,1,1,0,4,0.25,0.7019960214,-0.073484,0.730255,1.0619295228
391301,,,,-1.569665135,-1.144468816,,,0,0,0,1,1,0,0,2,0.5,-1.357066975,-0.073484,0.730255,-1.757719115
391302,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
391303,,,-0.247161735,-0.320594853,-1.766289321,,,0,0,1,1,1,0,0,3,0.3333333333,-0.778015303,-0.073484,0.730255,-0.964774819
391304,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
391305,,,0.7465155333,-0.45938044,1.0319029507,,,0,0,1,1,1,0,0,3,0.3333333333,0.4396793481,-0.073484,0.730255,0.7027171765
391306,,,0.0840640208,-1.800974446,-0.764467397,,,0,0,1,1,1,0,0,3,0.3333333333,-0.827125941,-0.073484,0.730255,-1.032026157
391307,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
391308,,,,-3.327615901,-0.488102728,,,0,0,0,1,1,0,0,2,0.5,-1.907859315,-0.073484,0.730255,-2.511965523
391309,,,,-1.338355823,,,,0,0,0,1,0,0,0,1,1,-1.338355823,-0.073484,0.730255,-1.732096356
391312,,,,,0.4100824459,,,0,0,0,0,1,0,0,1,1,0.4100824459,-0.073484,0.730255,0.6621876418
391313,,,-0.445897189,-0.644427889,-1.593561403,,,0,0,1,1,1,0,0,3,0.3333333333,-0.894628827,-0.073484,0.730255,-1.124463553
391314,,,,-1.847236308,-1.109923233,,,0,0,0,1,1,0,0,2,0.5,-1.47857977,-0.073484,0.730255,-1.924116834
391315,,,0.8790058358,-1.800974446,-0.833558564,0.5577218767,,0,0,1,1,1,1,0,4,0.25,-0.299451324,-0.073484,0.730255,-0.309436797
391316,,,-0.313406887,-0.228071128,0.9282661999,-0.403398315,,0,0,1,1,1,1,0,4,0.25,-0.004152533,-0.073484,0.730255,0.0949407463
391317,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
400001,,,,-2.124807482,-3.562659668,,,0,0,0,1,1,0,0,2,0.5,-2.843733575,-0.073484,0.730255,-3.793537086
400003,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
400004,,,,,-1.697198154,,,0,0,0,0,1,0,0,1,1,-1.697198154,-0.073484,0.730255,-2.223489427
400005,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
400006,,,,,-2.319018659,,,0,0,0,0,1,0,0,1,1,-2.319018659,-0.073484,0.730255,-3.075000693
400007,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
400011,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
400012,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
400013,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
400014,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
400015,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
400016,-1.022735052,,-0.180916584,0.465856806,-1.420833485,0.8780952741,,1,0,1,1,1,1,0,5,0.2,-0.256106608,-0.073484,0.730255,-0.250081221
400018,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
400019,-0.944391238,,,0.9747372911,-3.459022918,-1.364518507,,1,0,0,1,1,1,0,4,0.25,-1.198298843,-0.073484,0.730255,-1.540304519
400021,-0.239296914,,,,-1.040832065,,,1,0,0,0,1,0,0,2,0.5,-0.64006449,-0.073484,0.730255,-0.775867134
400022,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
400032,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
40003F,0.9358602936,,1.3427218946,1.8074508123,0.8937206163,,0.181108945,1,0,1,1,1,0,1,5,0.2,1.0321725124,-0.073484,0.730255,1.5140680414
400044,0.0740783415,,,,-0.626285062,,,1,0,0,0,1,0,0,2,0.5,-0.27610336,-0.073484,0.730255,-0.277464461
400048,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
400061,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
400079,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
400087,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
400098,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
400102,,,,,-0.591739479,,,0,0,0,0,1,0,0,1,1,-0.591739479,-0.073484,0.730255,-0.70969162
400103,,,,-0.274332991,-0.142646892,,,0,0,0,1,1,0,0,2,0.5,-0.208489941,-0.073484,0.730255,-0.184875703
400104,,,,,,0.2373484794,,0,0,0,0,0,1,0,1,1,0.2373484794,-0.073484,0.730255,0.4256484519
400105,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
400106,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
400109,0.6224850383,,,0.9747372911,-1.489924652,-1.578100772,,1,0,0,1,1,1,0,4,0.25,-0.367700774,-0.073484,0.730255,-0.402896525
400110,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
400111,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
400112,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
400113,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
400114,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
400115,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
400117,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
400118,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
400120,,,,,-1.075377649,0.130557347,,0,0,0,0,1,1,0,2,0.5,-0.472410151,-0.073484,0.730255,-0.546283907
400123,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
400124,0.309109783,,,-0.413118577,,,,1,0,0,1,0,0,0,2,0.5,-0.052004397,-0.073484,0.730255,0.0294131518
400126,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
400127,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
400128,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
400132,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
400137,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
410004,,,-1.373329307,0.0032381832,0.2028089442,,,0,0,1,1,1,0,0,3,0.3333333333,-0.38909406,-0.073484,0.730255,-0.432192156
410005,-0.317640728,,-1.770800214,1.0209991534,-0.039010141,0.6645130092,,1,0,1,1,1,1,0,5,0.2,-0.088387784,-0.073484,0.730255,-0.020409689
410006,,,0.2165543233,0.3270712192,-0.177192475,-0.029629352,,0,0,1,1,1,1,0,4,0.25,0.0842009288,-0.073484,0.730255,0.2159305933
410007,-0.552672169,1.1211899444,-0.843368097,-0.690689751,-0.246283643,-0.296607183,0.8752161269,1,1,1,1,1,1,1,7,0.1428571429,-0.090459253,-0.073484,0.730255,-0.023246326
410008,0.4657974106,,0.3490446258,-0.644427889,-0.004464557,-0.61698058,,1,0,1,1,1,1,0,5,0.2,-0.090206198,-0.073484,0.730255,-0.022899796
410009,-1.414454121,,1.1439864408,0.2345474946,-0.384465977,1.7324243336,-1.936796848,1,0,1,1,1,1,1,6,0.1666666667,-0.104126446,-0.073484,0.730255,-0.041961966
410010,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
410011,0.2307659691,,-0.975858399,0.9747372911,-0.142646892,1.0382819727,,1,0,1,1,1,1,0,5,0.2,0.2250559884,-0.073484,0.730255,0.4088153071
410012,1.5626108043,,0.0178188695,-0.043023679,1.2391764523,1.4654465025,0.8735012234,1,0,1,1,1,1,1,6,0.1666666667,0.8525883622,-0.073484,0.730255,1.2681483171
410013,-0.082609286,,0.3490446258,-0.135547404,-0.971740898,,,1,0,1,1,1,0,0,4,0.25,-0.210213241,-0.073484,0.730255,-0.187235562
41005F,-0.004265472,,0.0178188695,1.3910940517,-0.522648311,,,1,0,1,1,1,0,0,4,0.25,0.2204997844,-0.073484,0.730255,0.4025761126
420002,-2.511267515,0.5193677849,0.6140252308,0.1882856323,-0.177192475,-2.539220964,-0.701208893,1,1,1,1,1,1,1,7,0.1428571429,-0.658173029,-0.073484,0.730255,-0.800664684
420004,0.5441412244,1.1211899444,0.4815349283,0.465856806,0.7555382819,-0.243211617,0.0876467056,1,1,1,1,1,1,1,7,0.1428571429,0.4589566106,-0.073484,0.730255,0.7291151579
420005,,,-0.843368097,-0.968260925,0.7900838655,0.6645130092,,0,0,1,1,1,1,0,4,0.25,-0.089258037,-0.073484,0.730255,-0.021601399
420007,-1.336110308,-0.804640966,-0.710877794,-1.338355823,-0.937195315,-1.097540676,-2.149444879,1,1,1,1,1,1,1,7,0.1428571429,-1.196309394,-0.073484,0.730255,-1.5375802
420009,0.2307659691,,0.0840640208,0.5121186683,-0.31537481,-0.670376146,,1,0,1,1,1,1,0,5,0.2,-0.03176046,-0.073484,0.730255,0.0571348832
420010,-0.709359797,,-0.048426282,-0.598166027,-0.868104147,0.5043263105,,1,0,1,1,1,1,0,5,0.2,-0.343945988,-0.073484,0.730255,-0.370367093
