PROVIDER_ID,IMM_3_DEN,EDAC_30_AMI_DEN,READM_30_HOSP_WIDE_DEN,EDAC_30_HF_DEN,OP_18B_DEN,OP_23_DEN,MORT_30_COPD_DEN,HAI_3_DEN_VOL,HAI_5_DEN_PRED,OP_13_DEN,HAI_5_DEN_VOL,HAI_1_DEN_VOL,READM_30_HIP_KNEE_DEN,H_NUMB_COMP,HAI_6_DEN_VOL,MORT_30_HF_DEN,PC_01_DEN,SAFE_USE_OF_OPIOIDS_DEN,READM_30_COPD_DEN,OP_10_DEN,COMP_HIP_KNEE_DEN,HAI_2_DEN_PRED,OP_29_DEN,OP_22_DEN,MORT_30_AMI_DEN,MORT_30_PN_DEN,OP_36_DEN,MORT_30_CABG_DEN,HAI_1_DEN_PRED,HAI_6_DEN_PRED,H_RESP_RATE_P,HCP_COVID_19_DEN,READM_30_CABG_DEN,PSI_90_SAFETY_DEN,HAI_3_DEN_PRED,OP_8_DEN,MORT_30_STK_DEN,PSI_4_SURG_COMP_DEN,HAI_2_DEN_VOL,OP_32_DEN,OP_35_ED_DEN,OP_35_ADM_DEN,SEP_1_DEN,EDAC_30_PN_DEN,HAI_4_DEN_VOL,HAI_4_DEN_PRED,Total_m_cnt,std_MORT_30_AMI,std_MORT_30_CABG,std_MORT_30_COPD,std_MORT_30_HF,std_MORT_30_PN,std_MORT_30_STK,std_PSI_4_SURG_COMP,std_COMP_HIP_KNEE,std_HAI_1,std_HAI_2,std_HAI_3,std_HAI_4,std_HAI_5,std_HAI_6,std_PSI_90_SAFETY,std_EDAC_30_AMI,std_EDAC_30_HF,std_EDAC_30_PN,std_OP_32,std_READM_30_CABG,std_READM_30_COPD,std_READM_30_HIP_KNEE,std_READM_30_HOSP_WIDE,std_OP_35_ADM,std_OP_35_ED,std_OP_36,std_H_COMP_1_STAR_RATING,std_H_COMP_2_STAR_RATING,std_H_COMP_3_STAR_RATING,std_H_COMP_5_STAR_RATING,std_H_COMP_6_STAR_RATING,std_H_COMP_7_STAR_RATING,std_H_GLOB_STAR_RATING,std_H_INDI_STAR_RATING,std_HCP_COVID_19,std_IMM_3,std_OP_10,std_OP_13,std_OP_18B,std_OP_22,std_OP_23,std_OP_29,std_OP_8,std_PC_01,std_SAFE_USE_OF_OPIOIDS,std_SEP_1
010079,1396,,796,151,362,18,94,57,1.245,144,17192,,170,359,16236,116,76,134,105,534,152,2.136,64,27965,,168,433,,,6.105,17,1382,,,1.593,70,46,,4033,390,,,125,179,,,37,,,0.6802703821,0.789689842,-0.557193895,-4.141087951,,0.2387657127,,0.2265339732,0.3093045289,,1.1916109066,0.2696417862,-0.004852695,,1.4105362034,-1.738730843,-2.054476,,-0.233060197,-0.48428557,-0.264335032,,,-2.309123151,1.5777071423,0.5707605124,0.70891858,0.7686551275,0.6784137042,0.9331768019,0.7193713829,0.5293884968,-0.336621003,-0.482462636,-0.407296747,0.7813730793,-0.463575883,0.5977453531,-0.774564191,-0.237645112,-0.746049543,0.5516815849,1.8488491018,-0.144653558
010083,1300,113,1265,277,397,13,100,,1.415,140,26235,2418,98,863,26235,243,58,1480,116,1111,95,4.494,77,51374,135,247,545,,2.235,9.804,25,1217,,,,87,73,26,4235,1110,,,146,262,,,40,0.6224850383,,-0.247161735,0.2345474946,-0.073555725,0.1839529132,0.0833594469,-1.601087806,0.9776423739,1.0287769037,,,0.0553828237,0.0854232939,-0.598049068,1.4906555937,1.3201399295,0.0391419634,-1.137082783,,0.9586946735,-1.330207457,0.1782482455,,,0.0838771007,0.6671169089,0.5707605124,1.6495079648,0.7686551275,-0.312251048,0.9331768019,0.7193713829,0.5293884968,-0.282085371,-1.627846981,-0.046905783,0.7813730793,0.1536086387,0.1636017162,-0.094781579,0.5494594,0.5880106234,-0.885758964,0.9304207382,0.2120019273
010085,2459,,1585,399,419,17,124,85,2.144,329,45762,2870,71,327,45585,350,83,2239,139,933,63,6.965,,53670,44,443,449,,2.336,20.316,17,1529,,,2.238,43,155,58,8021,33,,,239,440,,,39,-0.1609531,,1.3427218946,-0.551904164,-0.729921813,-0.723771713,0.145095972,-3.594262451,0.9776423739,1.0287769037,1.149255,,1.1916109066,-0.108006123,-0.921610726,,-0.035804178,0.1137687232,0.2899733314,,-0.729624727,-0.991838702,0.3257760046,,,0.7675914583,-0.243473324,0.5707605124,-1.17226019,-0.254180641,0.6784137042,-1.00956652,-1.17139474,0.5293884968,-0.173014108,0.6083795968,-1.594466981,-1.022738029,-0.089524658,0.5977453531,0.2712552124,,-0.273569901,0.5516815849,0.3793637201,-1.69016066
010086,280,,231,36,697,,58,,,54,,,,152,,33,,192,68,310,,,45,10554,,86,,,,,29,264,,,,,,,,236,,,75,87,,,26,,,-0.048426282,-0.551904164,-1.006286482,,,,,,,,,,0.2647820199,,1.0441934094,0.3947165248,0.9015688091,,1.6538850148,,2.5386923919,,,,0.6671169089,0.5707605124,1.6495079648,0.7686551275,0.6784137042,0.9331768019,0.7193713829,2.0565446049,-0.510143466,-2.118725986,-0.280099936,2.0035128624,0.583767548,-0.704685558,,-0.523864934,,,-0.906435989,-0.085210977
010087,2756,,966,56,372,,,172,6.679,,93286,14562,,1543,93286,45,,3540,,679,,25.868,99,48974,28,45,209,,20.964,54.474,18,3082,,,4.781,,168,71,12021,241,143,143,361,57,,,34,0.7008288521,,,1.0672610157,-0.384465977,-0.029629352,-1.382454299,,-0.643423992,0.3653837112,0.8697173432,,-1.935828767,-0.411966635,-0.598049068,,-3.27579694,-2.357693969,-0.627419885,,,,-0.116807273,0.2122875767,0.7444624792,0.4257342795,-0.243473324,0.5707605124,-0.231670805,-0.254180641,-0.312251048,-0.038194859,0.2466798521,-0.997767611,-0.490312327,0.5538374851,-1.552068044,,-0.4074682,0.5977453531,,0.6210143556,,,0.1956780474,-0.144653558
010089,637,,699,154,411,,79,59,,72,,1559,,619,20993,145,48,2840,87,484,,3.125,109,28764,27,148,275,,1.074,11.583,15,809,,,1.628,,45,,4437,487,,,93,155,,,34,-0.239296914,,0.2165543233,-0.783213476,-0.280829226,-1.417914073,,,-1.552471267,0.480234729,1.149255,,,0.8269027252,0.3726359059,,-1.691483299,0.3332591932,0.6977036498,,-0.034434386,,0.4733037638,,,0.7675914583,-1.154063558,-0.436147184,-1.17226019,-1.277016409,-0.312251048,-1.00956652,-1.17139474,-0.997767611,-0.311832079,0.6629217084,0.4830809287,-0.440766704,0.0787983936,-0.270541921,,0.4779044444,,0.5516815849,-0.355378971,0.2714445081
010090,3019,154,1771,341,401,,94,109,4.274,,67253,4528,125,724,64836,296,160,4814,96,745,116,10.803,97,45316,156,272,423,104,4.093,32.753,19,1965,100,,2.885,,122,72,8559,871,,,404,285,,,40,-2.354579887,-0.44354767,-1.704555063,-0.274332991,-0.937195315,-1.097540676,1.0479926521,0.3920868393,-0.349919939,0.5522308895,0.6851422397,,-0.312645792,0.5321531376,-0.867683783,-0.461242469,-0.040561877,-1.290970285,0.9015688091,0.1277735651,0.9586946735,0.3616363166,-0.411862791,,,0.7675914583,-1.154063558,-1.44305488,0.70891858,-0.254180641,-0.312251048,-0.038194859,-0.226011679,-0.488715575,-0.52501682,0.3902111501,-3.036030836,,-0.370063077,0.1636017162,,0.3347945331,,0.5516815849,0.5630493928,1.9358367716
010091,169,,,,363,,,,,,,,,,,,26,84,,,,,13,5038,,,,,,,,155,,,,,,,,35,,,,,,,8,,,,,,,,,,,,,,,,,,,-0.219689567,,,,,,,,,,,,,,,,-0.460565619,-3.482278778,,,0.8081982834,0.5977453531,,0.6210143556,,-4.171337362,0.5630493928,
010092,7872,173,2758,680,375,18,276,280,11.5,76,132870,16282,30,1290,118296,584,73,5778,312,993,28,29.027,28,86505,194,610,572,39,17.318,75.996,35,5234,39,,7.947,85,352,129,22302,285,209,209,327,604,348,3.387,46,-0.944391238,0.6397322168,0.0840640208,-1.569665135,0.2028089442,-1.524705206,-0.469696924,-0.52783992,-0.905675299,0.555659278,0.1394419336,1.1084136071,-0.48460676,-0.550130504,0.0490742479,-1.204000138,-0.839855245,-1.295360094,0.5957710702,-0.112089191,-2.517257033,-1.330207457,-0.55939055,1.5994821047,0.8610146514,0.7675914583,-1.154063558,-0.436147184,-1.17226019,-0.254180641,-0.312251048,-1.00956652,-0.69870321,-0.997767611,-0.440734481,0.9356322668,0.4194825233,-1.080935161,-1.641837244,-3.309547379,-1.402055833,-0.881639712,-1.162943345,0.5516815849,-0.539064643,-0.441866462
010095,167,,49,,345,,,,,,,,,,,,,39,,,,,,9636,,,,,,,,163,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,-0.116807273,,,,,,,,,,,,1.3589413544,-0.755173195,,,0.9391162123,1.03188899,,,,,-1.090121662,
010097,196,,84,,353,,,,,,,,,124,,,,112,,111,,,18,10230,,34,,,,,29,191,,,,,,,,64,,,17,38,,,20,,,,,0.2719001114,,,,,,,,,,,,,-0.553482306,0.2899733314,,,,-0.411862791,,,,1.5777071423,1.5776682088,1.6495079648,1.7914908957,-0.312251048,0.9331768019,0.7193713829,2.0565446049,-0.108562908,1.0992586017,0.271086244,,0.920413651,-1.138829195,,-6.105151473,,,-0.171693298,-2.165701306
010099,326,,195,43,402,,,,,,,,,216,4721,40,43,420,,171,,,32,11488,,53,,,,1.564,26,381,,,,,,,,193,27,27,24,51,,,27,,,,-0.228071128,-1.248105567,,,,,,,,,-0.446507602,-0.220560467,,-0.730428177,1.1058656475,-1.035150204,,,,0.3257760046,-1.539958143,0.1617016183,,0.6671169089,1.5776682088,1.6495079648,0.7686551275,0.6784137042,-0.038194859,0.2466798521,0.0203364607,-0.515101251,-0.809715306,-0.258900467,,0.4154444965,-0.270541921,,0.4063494887,,0.1409842852,0.9304207382,-2.344029049
010100,2123,140,2217,334,386,,77,111,2.069,,56686,7007,177,616,49202,298,42,3909,79,1047,161,6.189,79,28318,113,346,673,212,5.623,19.113,26,1709,202,,2.963,64,108,57,6967,1149,,,69,342,,,41,0.309109783,-1.647191989,-0.843368097,-0.043023679,-1.075377649,-0.083024918,-1.342582793,1.0053713456,0.252035132,-0.909976845,-1.107108766,,-0.362466259,0.4216220423,0.3187089629,1.3927728001,-0.188050534,-0.632498875,0.4938384906,0.7274304554,-1.12687635,0.8691894486,-1.887140383,,,0.4257342795,-0.243473324,-0.436147184,-0.231670805,-0.254180641,0.6784137042,-0.038194859,0.2466798521,0.0203364607,-0.52501682,-0.973341641,0.4194825233,,-0.444873322,-0.704685558,,0.4063494887,-1.079564585,0.5516815849,0.0119923747,1.5791812866
010101,262,,180,50,400,,,,,,,,,151,5307,45,,559,,141,,,,16428,,56,,,,1.434,14,230,,,,,,,,69,,,104,56,,,23,,,,-0.8757372,0.5137191967,,,,,,,,,-3.792375968,-0.112706581,,-1.577298532,-2.353304159,-0.423554726,,,,-0.116807273,,,,-0.243473324,-1.44305488,0.70891858,-0.254180641,-1.3029158,-0.038194859,-1.17139474,0.0203364607,-0.336621003,0.3902111501,0.0166926225,,1.2009520702,0.1636017162,,,,,-0.539064643,0.9847554782
010102,28,,,,353,,,,,,,,,,,,,,,,,,,4352,,,,,,,,30,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.52501682,-2.609604991,,,1.3505725604,-0.270541921,,,,,,
010103,1523,121,1128,218,413,13,52,88,4.448,,52644,10763,60,1035,51434,177,25,3037,67,364,54,13.586,127,29173,118,96,238,63,10.999,25.971,17,1594,61,,2.439,,91,56,11892,264,,,130,103,,,41,-3.84311235,0.5193677849,-0.710877794,0.6509042552,0.3409912786,-0.18981605,2.4323484831,0.0854445862,0.4830336922,0.1459668413,0.0525043849,,-1.337983156,0.3156964092,-0.27448741,-0.927625191,0.5398773554,-0.557872115,0.9015688091,-0.711746081,0.6607559558,0.0232675619,0.0307204863,,,-1.283551615,-0.243473324,0.5707605124,-0.231670805,-0.254180641,-1.3029158,-1.00956652,-0.226011679,0.0203364607,-0.168056324,0.0084163685,-1.912459008,,0.1162035161,0.5977453531,0.7418739439,-0.022980245,,0.5516815849,-0.355378971,-0.620194204
010104,5739,207,3862,598,394,22,142,370,10.872,79,130346,17820,385,1583,124041,521,106,7785,153,1003,351,26.164,64,40110,197,332,1238,120,19.262,76.362,21,3655,112,,10.052,,301,141,15421,298,46,46,186,341,252,2.117,45,-0.395984542,-3.813751763,-0.247161735,-0.181809266,-0.31537481,-0.510189448,0.6239827677,-0.681161047,-0.010216174,-0.085449389,-0.047808171,0.61996384,-0.730494874,0.3318155273,-0.112706581,-0.121531596,-0.901705327,0.2498528146,-0.117756987,-2.270853996,-0.034434386,-0.145916815,-0.854446069,0.7233592449,1.0941189957,-1.283551615,-0.243473324,0.5707605124,-0.231670805,-0.254180641,-0.312251048,-0.038194859,0.7193713829,0.0203364607,1.4233925551,-1.57330487,-0.555693026,-0.207978174,-0.519683567,0.1636017162,0.794164914,-0.380755023,,0.3463329351,-0.171693298,-0.204096139
010108,791,,503,157,383,,81,,,,,,,481,14808,142,,553,88,583,,1.417,109,29747,,138,,,,4.931,28,552,,,,63,40,,2771,261,,,99,142,,,29,,,-0.379652038,-0.320594853,0.3755368623,0.9314908403,,,,-1.389951248,,,,0.5574831803,0.2647820199,,-0.668578095,-0.123280984,-0.627419885,,0.7600688617,,-1.297029346,,,,0.6671169089,0.5707605124,0.70891858,0.7686551275,0.6784137042,0.9331768019,0.7193713829,1.0384405328,-0.366367711,0.7174638201,0.271086244,,-0.875032232,-2.007116468,,0.4779044444,0.5880106234,,-0.171693298,-0.857964528
010110,170,,,,303,,,,,,,,,,,,,,,,,,,4043,,,,,,,,218,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4219200519,-1.518762758,,,1.1074392638,1.03188899,,,,,,
010112,350,,184,66,378,,,,,,,,,142,8245,66,69,306,,182,,,21,24789,,67,31,,,1.893,14,562,,,,,,,,110,,,61,65,,,26,,,,-0.736951613,-0.280829226,,,,,,,,,1.0249376044,-2.000149586,,-0.354569986,0.3771572872,-0.219689567,,,,0.9158870412,,,0.7675914583,-0.243473324,0.5707605124,-0.231670805,-0.254180641,-1.3029158,-0.038194859,-0.69870321,1.5474925688,3.2924773756,-0.26429419,-0.174102594,,0.7894957221,0.5977453531,,-0.094535201,,-10.53714551,0.7467350655,-2.700684534
010113,3771,157,2912,392,376,,128,362,12.487,,137901,12578,147,1101,135432,338,36,8805,146,862,140,19.382,73,38703,150,392,659,61,11.778,79.819,21,2947,56,,10.14,73,252,152,13300,1098,84,84,115,392,286,2.723,44,0.7791726659,-1.887920853,-0.445897189,0.0032381832,-1.213559983,-0.563585014,-0.510425882,-0.9878033,-0.753488012,-0.121447469,-0.038445666,-0.791573199,-0.095685691,0.3617510323,-1.8922957,-1.935242185,-0.321266095,-0.07938289,0.391905911,-1.43133435,-1.226189256,0.5308206939,-0.116807273,1.4534616281,-0.654163587,0.4257342795,-1.154063558,-0.436147184,-0.231670805,-0.254180641,-0.312251048,-0.038194859,-0.226011679,-0.488715575,-0.52501682,-0.59154686,-0.428496215,,-0.519683567,-0.704685558,,0.4063494887,-2.399728292,0.5516815849,0.3793637201,0.9253128974
010114,2063,,588,98,536,22,56,89,2.172,,35797,8277,,604,34945,84,47,2000,60,689,,11.198,79,78719,,147,102,,8.693,15.168,13,1860,,,2.495,,29,26,8783,509,,,273,153,,,35,,,0.2827994746,-0.644427889,0.9282661999,0.7179085754,0.0190505665,,-0.741258677,0.2625320534,0.6129171992,,-1.027810568,-0.948502994,-0.490195182,,-1.172894149,-1.39632571,-1.340947943,,0.6607559558,,0.4733037638,,,-0.257980078,-1.154063558,0.5707605124,-1.17226019,-0.254180641,-1.3029158,-1.00956652,-1.17139474,-0.997767611,-0.480396758,-1.027883753,0.3982830548,,0.0787983936,-0.270541921,-0.35623643,0.6210143556,,-1.296456264,-0.171693298,-0.798521947
010118,563,,308,80,367,14,40,,,,,,,333,12832,72,46,777,46,190,,1.16,65,23115,,121,,,,6.045,13,365,,,,,52,,2243,142,,,87,113,,,30,,,0.6140252308,0.7434279797,-1.075377649,-2.058660868,,,,-1.926494063,,,,1.0249376044,0.4265628489,,0.7063968072,-2.2786774,-0.015824407,,0.7600688617,,-1.001973828,,,,-1.154063558,-0.436147184,-2.112849574,-1.277016409,-2.293580553,-1.980938182,-2.116777802,0.0203364607,4.1452163388,-0.046125743,0.546679334,,-1.062057844,-0.270541921,-2.186420385,0.6210143556,,0.1409842852,1.4814777564,-0.382423881
010120,288,,129,29,498,12,,,,,,,,106,,30,,131,,148,,,71,14556,,51,,,,,22,0,,,,,,,,132,,,31,42,,,23,,,,-1.754712584,-1.973562823,,,,,,,,,,0.1030011909,,0.7682468893,0.0259725352,-1.544813102,,,,0.4733037638,,,,1.5777071423,1.5776682088,0.70891858,1.7914908957,1.6690784566,-0.038194859,0.7193713829,1.5474925688,,-2.609604991,0.9282697664,,0.583767548,0.1636017162,1.107910735,0.6210143556,,,-0.171693298,-0.3229813
010125,331,,200,38,416,,53,,,,,,,146,,37,,152,58,79,,,,9251,,235,,,,,31,284,,,,,,,,,,,,280,,,21,,,0.9452509871,-0.968260925,1.2046308687,,,,,,,,,,,,-0.716155081,-0.312042789,,,1.2566333912,,0.6208315229,,,,1.5777071423,0.5707605124,1.6495079648,1.7914908957,0.6784137042,0.9331768019,1.6647544446,2.0565446049,-0.52501682,-0.809715306,-0.386097278,,1.7246237859,0.5977453531,,,,,-1.457493007,
010126,420,,138,40,354,14,,,,,,,,145,5078,35,,37,,290,,,,17295,,44,,,,1.52,30,546,,,,,,,,289,,,21,45,,,24,,,,-0.921999063,-1.386287901,,,,,,,,,1.0249376044,-0.220560467,,0.2639308353,0.363987859,1.0035013887,,,,-1.001973828,,,,1.5777071423,0.5707605124,1.6495079648,1.7914908957,0.6784137042,0.9331768019,0.2466798521,1.5474925688,-0.520059035,0.2811269268,0.5042803971,,1.0139264574,1.03188899,1.1602017052,,,,1.2977920836,0.9253128974
010128,177,,66,25,313,14,,,,,,,,,,25,,43,,71,,,,6084,,28,,,,,,162,,,,,,,,,,,,29,,,12,,,,0.0495000455,-0.039010141,,,,,,,,,,,,-0.249900616,0.2059547206,,,,,0.4733037638,,,,,,,,,,,,-0.361409926,-1.955099651,-2.060855287,,0.6772803544,-0.704685558,-0.722273221,,,,-0.171693298,
010129,415,,251,40,372,,,,,,,,,280,5929,35,16,828,,155,,,13,16185,,49,,,,1.695,16,466,,,,,,,,83,64,64,109,47,,,27,,,,-0.829475338,-2.04265399,,,,,,,,,1.0249376044,0.1030011909,,1.1869243681,-1.251462,0.1880407518,,,,-0.264335032,-0.225773853,-1.120372276,,1.5777071423,0.5707605124,0.70891858,1.7914908957,-0.312251048,0.9331768019,0.7193713829,2.0565446049,-0.52501682,0.1175005918,1.2250623248,,-0.482278445,-0.270541921,,-0.452309979,,0.5516815849,0.9304207382,0.8064277357
010130,,,343,66,354,,42,,,,,,,310,10367,65,,630,42,306,,,63,25312,,132,,,,4.393,22,290,,,,,31,,,313,,,59,127,,,26,,,0.9452509871,-0.598166027,-1.904471656,0.0771617807,,,,,,,,-0.02280507,-0.436268239,,-0.78752056,-0.470075927,1.3092991276,,0.3628172381,,-0.411862791,,,,1.5777071423,0.5707605124,1.6495079648,0.7686551275,1.6690784566,0.9331768019,1.6647544446,1.5474925688,-0.52501682,,-1.064480269,,0.3032291289,-1.138829195,,0.2632395775,,,-1.273807334,-0.441866462
010131,1985,138,1851,278,408,,82,116,1.758,,42247,1644,84,1011,40313,250,35,3165,91,781,80,2.888,124,38048,145,351,1126,,1.459,16.952,22,2249,,,3.216,,148,51,2953,2077,,,158,346,,,38,0.5441412244,,-0.048426282,-0.783213476,-1.040832065,-0.990749544,-0.353083488,-0.374518794,-4.609805151,-0.159159743,-0.0986332,,-2.464568568,0.3456319142,-0.058779638,0.3390933151,-1.605844723,-0.382279739,1.8189620256,,-0.233060197,0.1924519392,0.3257760046,,,1.4513058159,-1.154063558,-0.436147184,-1.17226019,-1.277016409,-1.3029158,-1.00956652,-1.17139474,-0.997767611,0.6549359313,-1.409678535,-0.598091963,,-0.70670918,-0.270541921,,0.5494594,,0.5516815849,0.9304207382,-0.97684969
010138,65,,,,184,,,,,,,,,,,,,,,,,,,2848,,,,,,,,65,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0104239243,-2.664147103,,,0.1162035161,0.5977453531,,,,,,
010139,2296,87,1129,142,426,,27,189,4.51,315,56467,5577,,990,56467,140,131,3211,29,352,,7.544,31,35798,79,167,506,36,4.999,35.059,16,2229,30,,4.867,,146,46,7692,191,,,115,169,858,7.26,40,-2.19789226,-2.128649717,1.0777412896,-0.45938044,-0.004464557,-0.777167279,1.084434351,,-0.381172686,0.3465275739,0.8750673462,0.3954011293,-0.590676143,0.433135698,0.0490742479,-0.67428149,-1.429809874,-3.125910614,-0.219689567,0.4875676993,0.462130144,,0.9158870412,,,0.4257342795,-1.154063558,-0.436147184,-2.112849574,-1.277016409,-1.3029158,-1.00956652,-2.116777802,-1.506819647,-0.52501682,-0.046125743,-0.046905783,-0.033386776,0.1536086387,-0.704685558,,0.6210143556,,0.5516815849,0.5630493928,-0.144653558
010144,2223,69,1145,250,661,21,68,111,4.292,,59341,4033,49,1839,55648,229,103,2239,80,405,41,3.588,29,42669,78,187,374,52,2.962,24.195,26,1499,51,,3.075,,67,40,4270,148,,,215,185,348,3.016,42,-1.17942268,0.2786389211,0.7465155333,-0.8757372,0.133717777,-1.417914073,-1.436902485,-0.9878033,0.0604422086,0.5505166952,1.149255,1.1084136071,-0.306217344,0.5482722557,-0.220560467,-1.693414107,-1.72002949,-1.708002178,0.391905911,-0.471883325,-1.12687635,0.0232675619,0.3257760046,,,-0.599837257,-0.243473324,0.5707605124,-0.231670805,-0.254180641,0.6784137042,-0.038194859,0.7193713829,-0.997767611,-0.490312327,0.6629217084,-0.025706314,,0.2097163225,-0.270541921,-1.192891952,0.4063494887,,0.3463329351,0.9304207382,-0.3229813
010148,162,,265,62,347,,68,,,,,,,175,,58,,188,87,137,,,18,6130,,79,,,,,22,108,,,,,,,,49,,,19,90,,,24,,,0.5477800796,-0.089285541,-1.800834905,,,,,,,,,,,,0.2163538491,0.7063929921,-1.137082783,,0.5614430499,,-1.887140383,,,,0.6671169089,1.5776682088,-0.231670805,1.7914908957,1.6690784566,-0.038194859,0.2466798521,0.5293884968,-0.52501682,-3.973157783,0.4618814602,,0.4715521804,-1.138829195,,-3.386063159,,,1.4814777564,-2.046816145
010149,2299,,947,261,394,,72,190,3.274,,67239,7096,,1861,50812,236,384,3950,79,609,,7.787,121,51210,33,220,129,,7.368,20.671,25,1318,,,5.63,,64,,7512,1502,,,89,203,655,6.279,35,-0.004265472,,-0.180916584,-0.089285541,-0.764467397,-0.18981605,,,-1.05106851,-0.952831702,1.149255,0.4492133918,0.209665562,0.5782077607,-0.651976011,,-0.768489766,-1.290970285,1.9208946053,,1.3559462971,,0.6208315229,,,1.1094486371,0.6671169089,0.5707605124,0.70891858,0.7686551275,0.6784137042,-0.038194859,1.1920629137,0.5293884968,-0.371325495,0.6629217084,0.1438894333,,-1.510919315,-2.007116468,,0.6210143556,,0.1409842852,1.8488491018,-0.798521947
01014F,3402,68,2448,617,249,,185,,,,,2371,109,402,,485,,,210,,94,3.729,35,13012,58,250,,,2.181,,21,3460,,,,,,56,4324,,,,44,287,,,29,0.7791726659,,1.1439864408,2.0387601237,2.0337248752,,1.5200198339,-0.52783992,0.3539462615,-1.269957647,,,,,-0.544122125,0.6039526392,0.8634008617,-0.658837731,,,-0.530998915,-0.145916815,-0.116807273,,,,0.6671169089,1.5776682088,-0.231670805,0.7686551275,-0.312251048,0.9331768019,0.7193713829,0.5293884968,-0.232507525,0.2265848151,,,0.2284188838,0.1636017162,,0.6210143556,,,,-0.917407109
010150,313,,97,30,343,,,,,,,,,,5767,25,,56,,135,,,28,10762,,,,,,1.669,,281,,,,,,,,91,,,28,,,,14,,,,-0.181809266,,,,,,,,,,1.0249376044,0.2108550769,,0.5589081499,,0.0861081721,,,,0.3257760046,,,,,,,,,,,,-0.361409926,-2.064183875,0.1226899648,,0.3219316902,0.5977453531,,0.6210143556,,,0.7467350655,-1.69016066
010157,327,,42,,314,,,,,,,,,,9756,,,183,,79,,,,8293,,,34,,,1.868,,218,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,1.0249376044,0.0490742479,,,,,,,,0.4733037638,,,0.7675914583,,,,,,,,,-0.455607835,-0.755173195,-0.661690368,,0.920413651,-2.441260105,,,,,-1.457493007,
010158,393,,226,,372,,35,,,,,,31,123,5777,,,399,40,146,26,,30,9555,,82,30,,,2.307,19,264,,,,,,,,84,,,22,92,,,27,,,-0.909613248,,-0.177192475,,,-0.52783992,,,,,,1.0249376044,0.2108550769,,,-0.474465736,0.1880407518,,0.8593817676,-1.668576211,0.1782482455,,,-0.257980078,-1.154063558,1.5776682088,-1.17226019,-1.277016409,0.6784137042,-1.00956652,-0.69870321,1.5474925688,-0.52501682,-0.26429419,-0.216501531,,1.05133158,0.5977453531,,0.6210143556,,,-0.355378971,0.2120019273
010164,1067,,285,80,484,23,41,,,69,,,,372,18782,72,46,148,44,346,,1.451,27,22919,,86,39,,,6.566,20,527,,,,,,,2656,288,51,51,72,88,,,33,,,-1.638309912,-0.181809266,-0.764467397,,,,,1.0287769037,,,,1.0249376044,0.2108550769,,-1.553510039,0.0259725352,-0.423554726,,0.7600688617,,-0.706918309,-0.152763615,0.7444624792,0.4257342795,-0.243473324,0.5707605124,-0.231670805,0.7686551275,-0.312251048,-1.00956652,-0.226011679,0.5293884968,-0.52501682,0.3902111501,0.4194825233,-1.371920824,0.583767548,1.03188899,0.8464558842,0.1201296663,,0.5516815849,1.1141064109,1.9952793525
010168,712,,445,,407,,,,,,,,460,364,,,,563,,102,439,,71,17045,,,289,,,,33,562,,,,,,,,92,,,24,,,,22,,,,,,,,-0.374518794,,,,,,,-0.112706581,,,,0.4938384906,,,0.1924519392,0.7683592821,,,-0.257980078,1.5777071423,1.5776682088,1.6495079648,1.7914908957,0.6784137042,1.904548463,1.6647544446,1.5474925688,0.9375296575,-0.91879953,0.8010729556,,0.7520905995,-1.138829195,,-6.534481206,,,-0.539064643,0.3903296698
010169,297,,110,46,403,,,,,,,,,118,3937,45,,188,25,85,,,20,10931,,26,,,,1.305,24,360,,,,,,,,41,,,13,,,,24,,,,1.0209991534,-1.800834905,,,,,,,,,-0.738954459,0.1030011909,,-0.13095815,,0.2899733314,,0.462130144,,-0.706918309,,,,0.6671169089,0.5707605124,1.6495079648,0.7686551275,1.6690784566,-0.038194859,-0.69870321,0.5293884968,-0.52501682,-0.537004748,-1.764062728,,0.6024701093,-1.572972831,,-2.241183869,,,0.1956780474,-2.225143887
010173,,,79,,350,13,,,,,,,,163,3138,,,188,,203,,,14,18548,,41,,,,1.688,26,226,,,,,,,,156,,,46,42,,,22,,,,,0.2028089442,,,,,,,,,-0.338279238,-0.975537669,,,1.0005102219,-0.321622146,,,,-0.264335032,,,,1.5777071423,1.5776682088,1.6495079648,1.7914908957,1.6690784566,1.904548463,1.6647544446,1.5474925688,-0.52501682,,0.0802910279,,0.378039374,-0.270541921,-0.46081837,-5.532711828,,,1.1141064109,0.687542574
010174,,,44,,337,,,,,,,,,,,,,68,,101,,,140,7260,,25,,,,,,129,,,,,,,,97,,,,,,,9,,,,,-0.073555725,,,,,,,,,,,,,,-1.748678261,,,,-0.116807273,,,,,,,,,,,,0.4764556832,,0.3770835864,,0.0600958323,1.03188899,,0.6210143556,,,0.9304207382,
